"type","username","useraddress","userid","timestamp","roomname","content"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:44","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:44","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:44","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:46","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:46","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:46","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:49:16","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:49:18","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:49:48","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:49:48","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:49:48","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:50:01","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:50:01","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:50:01","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:50:30","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:50:34","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:03","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:03","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:03","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:16","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:16","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:16","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:45","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:51:48","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:18","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:18","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:18","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:22","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:22","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:22","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:51","climatechange62768","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:52:53","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:52:55","climatechange62768","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:52:55","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:53:24","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:53:24","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:53:24","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:53:27","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:53:28","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:53:28","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:53:57","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:54:03","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:54:31","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:54:31","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:54:31","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:54:39","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:54:39","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:54:39","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:08","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:11","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:40","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:40","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:40","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:51","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:52","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:55:52","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:56:21","climatechange62768","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:56:31","climatechange62770","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:56:33","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:56:36","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:57:06","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:57:06","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:57:06","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:57:10","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:57:10","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:57:26","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:27","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:35","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:35","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:35","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:40","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:56","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:56","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:58:56","climatechange62769","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:59:30","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:59:32","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:59:45","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:59:49","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:00:05","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:00:05","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:00:05","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:00:10","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:00:11","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:00:11","climatechange62768","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:00:29","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:00:30","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:00","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:05","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:15","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:15","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:15","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:19","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:19","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:01:19","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:09","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:15","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:22","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:22","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:22","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:25","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:25","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:02:25","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:03:16","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:03:30","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:03","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:03","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:03","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:06","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:06","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:06","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:33","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:04:38","climatechange62767","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:05:31","climatechange62768","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:05:33","climatechange62768","join"
"presence","Robert","undefined:undefined","1","2021-06-03 09:05:49","climatechange62767","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 09:05:49","climatechange62768","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 09:05:51","climatechange62770","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:05:51","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:05:57","climatechange62770","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:06:01","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:06:02","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:06:02","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:06:02","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 09:06:03","climatechange62767","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 09:06:10","climatechange62769","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 09:21:57","climatechange62768","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 11:00:03","climatechange62768","join"
