quality,similarity,unique words,length ratio,negation,negation parity,unusual tokens,unusual ratio
Yes,0.927274,0.538462,0.217391,0,0,0,1.000000
Yes,0.853466,0.521739,0.333333,0,0,0,1.000000
No,0.871242,0.526316,0.461538,1,1,0,1.000000
Yes,0.605910,0.235294,0.090909,0,0,0,1.000000
Yes,0.773673,0.384615,0.210526,0,0,3,0.250000
Yes,0.727280,0.291667,0.277778,0,0,0,1.000000
Yes,0.907148,0.448276,0.100000,1,1,2,0.000000
No,0.845156,0.545455,0.250000,1,1,0,1.000000
Yes,0.743942,0.333333,0.000000,0,0,3,0.000000
No,0.740150,0.166667,0.190476,0,0,11,0.000000
Yes,0.698357,0.052632,0.181818,0,0,2,0.000000
Yes,0.766533,0.200000,0.200000,1,1,1,0.000000
No,0.673145,0.083333,0.000000,0,0,7,0.000000
Yes,0.736885,0.361111,0.363636,0,0,6,0.250000
Yes,0.914803,0.655172,0.173913,0,0,2,0.500000
No,0.850542,0.560000,0.294118,0,0,2,0.500000
Yes,0.786902,0.434783,0.400000,0,0,4,0.428571
No,0.744021,0.178571,0.357143,0,0,5,0.500000
Yes,0.918068,0.689655,0.000000,0,0,1,0.888889
Yes,0.698411,0.300000,0.142857,0,0,1,0.800000
Yes,0.823087,0.545455,0.058824,0,0,0,1.000000
Yes,0.900178,0.681818,0.095238,0,0,0,1.000000
No,0.655361,0.260870,0.307692,0,0,3,0.250000
Yes,0.878124,0.640000,0.047619,0,0,4,0.600000
No,0.758474,0.305556,0.130435,0,0,8,0.272727
Yes,0.886342,0.517241,0.086957,0,0,3,0.700000
Yes,0.943375,0.681818,0.050000,0,0,0,1.000000
No,0.876846,0.642857,0.250000,0,0,2,0.777778
Yes,0.922648,0.250000,0.125000,0,0,0,1.000000
Yes,0.901083,0.571429,0.428571,0,0,4,0.333333
No,0.786827,0.357143,0.166667,0,0,3,0.500000
Yes,0.774460,0.363636,0.307692,0,0,4,0.200000
No,0.799573,0.424242,0.038462,0,0,3,0.000000
Yes,0.799269,0.333333,0.000000,0,0,0,1.000000
No,0.701281,0.275862,0.052632,0,0,1,0.750000
Yes,0.978187,0.666667,0.142857,0,0,4,0.500000
Yes,0.730031,0.382353,0.000000,0,0,3,0.400000
Yes,0.941833,0.481481,0.095238,0,0,0,1.000000
Yes,0.793573,0.190476,0.363636,0,0,1,0.750000
Yes,0.749322,0.375000,0.166667,0,0,2,0.000000
No,0.829375,0.434783,0.333333,0,0,1,0.500000
No,0.781842,0.281250,0.263158,0,0,0,1.000000
Yes,0.754932,0.360000,0.055556,0,0,1,0.750000
Yes,0.900397,0.566667,0.041667,0,0,3,0.500000
Yes,0.939516,0.619048,0.200000,0,0,1,0.666667
No,0.706295,0.222222,0.230769,0,0,0,1.000000
Yes,0.905638,0.766667,0.000000,0,0,0,1.000000
Yes,0.904565,0.782609,0.000000,0,0,1,0.750000
Yes,0.842445,0.473684,0.266667,0,0,2,0.333333
Yes,0.977199,0.619048,0.111111,0,0,0,1.000000
No,0.844652,0.388889,0.034483,0,0,6,0.250000
Yes,0.865070,0.678571,0.125000,1,1,4,0.333333
Yes,0.956308,0.846154,0.125000,0,0,0,1.000000
No,0.815821,0.264706,0.315789,1,1,3,0.666667
No,0.860943,0.541667,0.375000,1,1,2,0.000000
No,0.776943,0.307692,0.055556,0,0,4,0.333333
Yes,0.734896,0.285714,0.230769,0,0,2,0.500000
Yes,0.873083,0.545455,0.052632,0,0,2,0.600000
Yes,0.809926,0.500000,0.117647,0,0,3,0.000000
No,0.678879,0.235294,0.166667,0,0,5,0.166667
Yes,0.817319,0.392857,0.150000,0,0,1,0.666667
Yes,0.743213,0.310345,0.294118,0,0,6,0.000000
Yes,0.805987,0.535714,0.130435,0,0,2,0.750000
Yes,0.831539,0.500000,0.269231,0,0,2,0.500000
Yes,0.830946,0.440000,0.055556,1,1,1,0.000000
No,0.882653,0.588235,0.250000,0,0,0,1.000000
No,0.705447,0.187500,0.375000,0,0,1,0.500000
Yes,0.853487,0.333333,0.333333,0,0,3,0.625000
Yes,0.924343,0.600000,0.071429,0,0,1,0.833333
No,0.760452,0.370370,0.176471,0,0,6,0.500000
Yes,0.747334,0.333333,0.117647,0,0,3,0.000000
Yes,0.890812,0.518519,0.200000,0,0,0,1.000000
Yes,0.699146,0.360000,0.428571,0,0,2,0.500000
Yes,0.829337,0.571429,0.300000,0,0,2,0.500000
Yes,0.865898,0.562500,0.076923,0,0,5,0.166667
No,0.861480,0.333333,0.240000,0,0,1,0.888889
No,0.763619,0.304348,0.285714,0,0,2,0.500000
Yes,0.900094,0.700000,0.266667,0,0,2,0.777778
No,0.777360,0.333333,0.416667,0,0,0,1.000000
No,0.816876,0.461538,0.437500,1,1,4,0.000000
Yes,0.849642,0.625000,0.260870,0,0,3,0.250000
Yes,0.782074,0.392857,0.217391,0,0,5,0.166667
No,0.739236,0.115385,0.066667,0,0,14,0.125000
No,0.816454,0.290323,0.090909,0,0,9,0.307692
Yes,0.972309,0.571429,0.250000,0,0,1,0.800000
No,0.828235,0.555556,0.095238,0,0,0,1.000000
Yes,0.853579,0.592593,0.142857,0,0,3,0.250000
Yes,0.901601,0.655172,0.000000,0,0,0,1.000000
Yes,0.748150,0.346154,0.111111,0,0,1,0.000000
Yes,0.963981,0.678571,0.227273,0,0,0,1.000000
No,0.600517,0.250000,0.214286,0,0,1,0.500000
No,0.670695,0.250000,0.222222,0,0,4,0.200000
Yes,0.943532,0.653846,0.000000,0,0,0,1.000000
No,0.839936,0.423077,0.222222,0,0,0,1.000000
Yes,0.807569,0.461538,0.210526,0,0,3,0.500000
Yes,0.724916,0.423077,0.411765,0,0,6,0.142857
Yes,0.879116,0.388889,0.083333,0,0,2,0.500000
Yes,0.819990,0.481481,0.277778,0,0,1,0.666667
Yes,0.901728,0.750000,0.137931,0,0,3,0.750000
Yes,0.878477,0.619048,0.157895,0,0,0,1.000000
Yes,0.951580,0.777778,0.068966,0,0,0,1.000000
Yes,0.800326,0.407407,0.047619,0,0,1,0.750000
Yes,0.879959,0.538462,0.105263,0,0,1,0.666667
Yes,0.625574,0.312500,0.333333,0,0,3,0.000000
No,0.703037,0.304348,0.500000,0,0,2,0.666667
Yes,0.874841,0.518519,0.000000,0,0,1,0.750000
Yes,0.819456,0.285714,0.071429,0,0,3,0.250000
Yes,0.860077,0.576923,0.100000,0,0,11,0.153846
Yes,0.898365,0.433333,0.045455,0,0,1,0.800000
Yes,0.679836,0.333333,0.000000,0,0,2,0.333333
No,0.816268,0.307692,0.100000,0,0,9,0.400000
Yes,0.967655,0.782609,0.142857,0,0,0,1.000000
No,0.718193,0.117647,0.111111,0,0,2,0.500000
No,0.861398,0.323529,0.300000,0,0,0,1.000000
Yes,0.852045,0.593750,0.035714,0,0,8,0.272727
Yes,0.668889,0.347826,0.000000,0,0,2,0.333333
No,0.710753,0.250000,0.181818,0,0,1,0.750000
Yes,0.931141,0.677419,0.037037,0,0,3,0.400000
Yes,0.892424,0.482759,0.086957,0,0,3,0.625000
Yes,0.934927,0.678571,0.000000,0,0,0,1.000000
Yes,0.956050,0.724138,0.200000,0,0,0,1.000000
No,0.697024,0.133333,0.300000,0,0,5,0.166667
Yes,0.813292,0.586207,0.086957,0,0,1,0.000000
Yes,0.858595,0.550000,0.066667,0,0,0,1.000000
Yes,0.874119,0.291667,0.058824,0,0,2,0.666667
Yes,0.825012,0.347826,0.157895,0,0,1,0.833333
No,0.816022,0.500000,0.214286,1,1,1,0.000000
Yes,0.806534,0.250000,0.000000,0,0,0,1.000000
No,0.690743,0.322581,0.277778,0,0,4,0.600000
No,0.783874,0.419355,0.136364,0,0,0,1.000000
Yes,0.694434,0.272727,0.333333,0,0,6,0.142857
No,0.803514,0.461538,0.000000,1,1,2,0.600000
Yes,0.791818,0.366667,0.291667,0,0,1,0.800000
No,0.677699,0.185185,0.058824,1,1,3,0.500000
Yes,0.868165,0.428571,0.285714,0,0,0,1.000000
Yes,0.894076,0.400000,0.000000,0,0,0,1.000000
No,0.735097,0.357143,0.533333,0,0,5,0.444444
Yes,0.671989,0.105263,0.100000,0,0,7,0.222222
Yes,0.894665,0.521739,0.166667,0,0,2,0.600000
Yes,0.878147,0.615385,0.300000,0,0,0,1.000000
Yes,0.832550,0.520000,0.181818,0,0,5,0.166667
Yes,0.800311,0.516129,0.181818,0,0,7,0.125000
Yes,0.946934,0.740741,0.034483,0,0,0,1.000000
Yes,0.839616,0.600000,0.095238,0,0,3,0.500000
Yes,0.843355,0.578947,0.000000,0,0,0,1.000000
Yes,0.838411,0.441176,0.250000,0,0,0,1.000000
Yes,0.893445,0.551724,0.125000,0,0,1,0.833333
Yes,0.862043,0.413793,0.388889,0,0,2,0.750000
Yes,0.781059,0.387097,0.090909,0,0,3,0.500000
Yes,0.740587,0.387097,0.130435,0,0,4,0.500000
Yes,0.938564,0.583333,0.142857,0,0,0,1.000000
Yes,0.919429,0.692308,0.166667,0,0,1,0.750000
No,0.835623,0.400000,0.000000,0,0,3,0.625000
Yes,0.867503,0.541667,0.000000,0,0,0,1.000000
Yes,0.891322,0.636364,0.047619,0,0,0,1.000000
No,0.655783,0.280000,0.187500,1,1,1,0.750000
No,0.773002,0.480000,0.312500,0,0,1,0.666667
Yes,0.842364,0.478261,0.000000,0,0,2,0.500000
Yes,0.864993,0.500000,0.055556,0,0,1,0.750000
Yes,0.718133,0.086957,0.000000,0,0,3,0.500000
No,0.879896,0.416667,0.095238,0,0,13,0.235294
Yes,0.855628,0.444444,0.000000,0,0,0,1.000000
Yes,0.859548,0.500000,0.250000,0,0,5,0.000000
Yes,0.730324,0.250000,0.222222,0,0,0,1.000000
Yes,0.719398,0.370370,0.312500,0,0,5,0.615385
Yes,0.888087,0.464286,0.142857,0,0,3,0.571429
Yes,0.732860,0.236842,0.178571,0,0,5,0.375000
Yes,0.916671,0.750000,0.166667,0,0,2,0.800000
Yes,0.753987,0.360000,0.266667,0,0,2,0.666667
Yes,0.980530,0.758621,0.033333,0,0,0,1.000000
No,0.870244,0.533333,0.450000,0,0,6,0.333333
Yes,0.673820,0.370370,0.111111,0,0,3,0.500000
No,0.823247,0.592593,0.190476,0,0,0,1.000000
Yes,0.830645,0.608696,0.050000,0,0,4,0.000000
No,0.773737,0.357143,0.272727,0,0,6,0.142857
No,0.578399,0.157895,0.166667,0,0,2,0.333333
Yes,0.853180,0.500000,0.312500,0,0,0,1.000000
Yes,0.916560,0.451613,0.142857,0,0,1,0.800000
No,0.776154,0.291667,0.461538,0,0,4,0.200000
No,0.817435,0.470588,0.235294,0,0,0,1.000000
Yes,0.692794,0.354839,0.333333,0,0,8,0.333333
Yes,0.755603,0.351351,0.137931,0,0,4,0.428571
No,0.815760,0.466667,0.269231,0,0,2,0.600000
Yes,0.853484,0.551724,0.266667,0,0,3,0.666667
No,0.713817,0.190476,0.000000,0,0,0,1.000000
No,0.722998,0.375000,0.307692,0,0,0,1.000000
Yes,0.771099,0.208333,0.142857,0,0,1,0.666667
Yes,0.751526,0.347826,0.062500,0,0,1,0.800000
Yes,0.833562,0.333333,0.545455,0,0,4,0.333333
Yes,0.841912,0.423077,0.000000,0,0,2,0.333333
No,0.707836,0.379310,0.090909,0,0,3,0.400000
Yes,0.897295,0.473684,0.133333,0,0,1,0.500000
No,0.722649,0.200000,0.142857,0,0,16,0.111111
Yes,0.818798,0.333333,0.000000,0,0,1,0.833333
No,0.866732,0.565217,0.050000,0,0,0,1.000000
No,0.749044,0.480000,0.260870,0,0,0,1.000000
No,0.767523,0.320000,0.058824,0,0,10,0.166667
Yes,0.866104,0.576923,0.280000,0,0,4,0.000000
Yes,0.906788,0.769231,0.230769,0,0,0,1.000000
Yes,0.914667,0.500000,0.000000,1,1,1,0.857143
No,0.656889,0.153846,0.125000,0,0,4,0.500000
Yes,0.887528,0.600000,0.055556,0,0,3,0.700000
Yes,0.774220,0.346154,0.235294,0,0,1,0.500000
Yes,0.887470,0.565217,0.181818,0,0,2,0.666667
No,0.783580,0.444444,0.545455,0,0,4,0.500000
No,0.927497,0.500000,0.384615,0,0,1,0.888889
Yes,0.891785,0.629630,0.000000,0,0,1,0.875000
No,0.709410,0.166667,0.100000,1,1,1,0.750000
No,0.703012,0.192308,0.062500,0,0,15,0.166667
No,0.759391,0.285714,0.076923,0,0,0,1.000000
Yes,0.956812,0.677419,0.035714,0,0,0,1.000000
Yes,0.808707,0.400000,0.333333,0,0,2,0.000000
Yes,0.920563,0.500000,0.250000,0,0,6,0.500000
Yes,0.912279,0.703704,0.041667,0,0,1,0.666667
Yes,0.882996,0.629630,0.222222,0,0,0,1.000000
Yes,0.859253,0.448276,0.130435,0,0,5,0.500000
Yes,0.816078,0.578947,0.125000,0,0,0,1.000000
Yes,1.000000,0.840000,0.000000,0,0,0,1.000000
No,0.810191,0.464286,0.136364,0,0,3,0.250000
Yes,0.895991,0.640000,0.315789,0,0,3,0.571429
Yes,0.714824,0.176471,0.181818,0,0,2,0.000000
Yes,0.694648,0.269231,0.111111,0,0,5,0.000000
No,0.844082,0.500000,0.333333,0,0,2,0.000000
Yes,0.879785,0.576923,0.263158,0,0,0,1.000000
Yes,0.820994,0.333333,0.384615,0,0,0,1.000000
No,0.851229,0.450000,0.176471,0,0,5,0.444444
Yes,0.843681,0.466667,0.153846,0,0,11,0.083333
Yes,0.844783,0.400000,0.052632,0,0,0,1.000000
Yes,0.933528,0.411765,0.181818,0,0,2,0.500000
No,0.791217,0.416667,0.058824,0,0,0,1.000000
Yes,0.966331,0.653846,0.181818,0,0,0,1.000000
Yes,0.761991,0.384615,0.166667,0,0,0,1.000000
Yes,0.914180,0.531250,0.071429,0,0,4,0.600000
No,0.584440,0.250000,0.400000,0,0,0,1.000000
Yes,0.894457,0.575758,0.000000,0,0,3,0.700000
Yes,0.825795,0.480000,0.190476,1,1,1,0.750000
Yes,0.873797,0.538462,0.333333,0,0,2,0.000000
Yes,0.813100,0.416667,0.210526,0,0,2,0.333333
Yes,0.803140,0.482759,0.000000,0,0,6,0.250000
Yes,0.949149,0.571429,0.000000,0,0,0,1.000000
Yes,0.928804,0.592593,0.047619,0,0,2,0.750000
No,0.654639,0.222222,0.166667,0,0,8,0.333333
Yes,0.752889,0.343750,0.142857,0,0,0,1.000000
Yes,0.817205,0.409091,0.062500,0,0,6,0.454545
No,0.691669,0.230769,0.222222,0,0,1,0.833333
No,0.727152,0.296296,0.052632,0,0,1,0.500000
Yes,0.819903,0.545455,0.055556,0,0,1,0.500000
No,0.716565,0.250000,0.200000,0,0,5,0.285714
Yes,0.840062,0.440000,0.055556,0,0,0,1.000000
No,0.747593,0.277778,0.125000,1,1,5,0.500000
Yes,0.846237,0.566667,0.130435,0,0,0,1.000000
No,0.655915,0.272727,0.000000,0,0,2,0.666667
No,0.764978,0.250000,0.307692,0,0,0,1.000000
Yes,0.893649,0.454545,0.315789,0,0,5,0.285714
Yes,0.765287,0.304348,0.333333,0,0,0,1.000000
Yes,0.839063,0.407407,0.100000,0,0,1,0.500000
Yes,0.805731,0.192308,0.062500,0,0,2,0.000000
Yes,0.815064,0.476190,0.166667,0,0,0,1.000000
Yes,0.940891,0.740741,0.214286,0,0,2,0.666667
Yes,0.970325,0.653846,0.043478,0,0,1,0.666667
No,0.701032,0.272727,0.294118,0,0,3,0.625000
Yes,0.873342,0.482759,0.000000,0,0,0,1.000000
Yes,0.913979,0.636364,0.222222,0,0,0,1.000000
Yes,0.811789,0.428571,0.222222,0,0,5,0.375000
Yes,0.798456,0.333333,0.166667,0,0,5,0.375000
Yes,0.809449,0.565217,0.100000,0,0,1,0.000000
No,0.671830,0.260870,0.071429,0,0,4,0.333333
No,0.674263,0.375000,0.105263,0,0,2,0.500000
No,0.775589,0.310345,0.230769,0,0,1,0.500000
No,0.664776,0.217391,0.307692,0,0,1,0.750000
Yes,0.848826,0.428571,0.000000,0,0,1,0.500000
Yes,0.870862,0.545455,0.250000,0,0,2,0.666667
Yes,0.802916,0.483871,0.450000,0,0,2,0.333333
No,0.913005,0.473684,0.133333,0,0,4,0.333333
Yes,0.794728,0.551724,0.333333,0,0,1,0.750000
Yes,0.706712,0.117647,0.375000,0,0,3,0.400000
No,0.839894,0.433333,0.000000,0,0,1,0.500000
Yes,0.809102,0.260870,0.187500,0,0,3,0.571429
Yes,0.932116,0.566667,0.080000,0,0,2,0.500000
Yes,0.643369,0.333333,0.285714,0,0,1,0.000000
Yes,0.726890,0.333333,0.272727,0,0,2,0.333333
Yes,0.784149,0.478261,0.000000,0,0,0,1.000000
Yes,0.729858,0.350000,0.034483,0,0,0,1.000000
Yes,0.795278,0.454545,0.214286,0,0,10,0.090909
Yes,0.903335,0.680000,0.166667,0,0,5,0.500000
No,0.532164,0.187500,0.272727,0,0,0,1.000000
Yes,0.955551,0.600000,0.090909,0,0,0,1.000000
No,0.780982,0.375000,0.200000,0,0,1,0.750000
Yes,0.727948,0.384615,0.235294,0,0,1,0.857143
Yes,0.927516,0.629630,0.230769,0,0,1,0.000000
Yes,0.687233,0.333333,0.384615,0,0,1,0.666667
Yes,0.844474,0.500000,0.357143,0,0,7,0.125000
Yes,0.897118,0.750000,0.071429,0,0,0,1.000000
Yes,0.854711,0.437500,0.166667,0,0,1,0.000000
Yes,0.872139,0.592593,0.315789,0,0,1,0.800000
Yes,0.775308,0.322581,0.400000,0,0,1,0.750000
No,0.841561,0.515152,0.172414,0,0,5,0.583333
Yes,0.809462,0.434783,0.333333,0,0,2,0.500000
Yes,0.864181,0.333333,0.210526,0,0,1,0.666667
Yes,0.865889,0.478261,0.000000,0,0,8,0.200000
Yes,0.709386,0.117647,0.272727,0,0,1,0.500000
Yes,0.902585,0.611111,0.230769,0,0,0,1.000000
Yes,0.780041,0.363636,0.277778,0,0,3,0.250000
Yes,0.900012,0.714286,0.105263,0,0,1,0.500000
Yes,0.717149,0.297297,0.200000,0,0,7,0.500000
No,0.714253,0.240000,0.062500,0,0,15,0.166667
Yes,0.955490,0.656250,0.172414,0,0,2,0.333333
Yes,0.858800,0.615385,0.047619,0,0,3,0.625000
Yes,0.785452,0.217391,0.545455,0,0,6,0.454545
Yes,0.953050,0.714286,0.111111,0,0,0,1.000000
Yes,0.889523,0.612903,0.148148,0,0,1,0.833333
Yes,0.764043,0.400000,0.133333,0,0,3,0.666667
Yes,0.791754,0.523810,0.000000,0,0,1,0.800000
No,0.740996,0.275862,0.055556,1,1,2,0.000000
Yes,0.718277,0.342105,0.037037,0,0,3,0.250000
No,0.831143,0.500000,0.000000,0,0,1,0.666667
Yes,0.948087,0.600000,0.111111,0,0,0,1.000000
No,0.671689,0.380952,0.066667,0,0,4,0.000000
Yes,0.708818,0.318182,0.230769,1,1,1,0.750000
Yes,0.762750,0.392857,0.277778,0,0,1,0.800000
No,0.594391,0.142857,0.666667,0,0,3,0.571429
No,0.771665,0.500000,0.250000,0,0,1,0.000000
Yes,0.931436,0.562500,0.074074,0,0,3,0.571429
Yes,0.840900,0.541667,0.375000,0,0,0,1.000000
Yes,0.837709,0.483871,0.285714,0,0,1,0.666667
No,0.779676,0.240000,0.117647,0,0,9,0.250000
Yes,0.917235,0.678571,0.153846,0,0,4,0.555556
Yes,0.926548,0.400000,0.400000,0,0,3,0.571429
Yes,0.870753,0.300000,0.266667,0,0,5,0.545455
Yes,0.899116,0.739130,0.000000,0,0,3,0.500000
Yes,0.882238,0.500000,0.222222,0,0,1,0.750000
No,0.850067,0.407407,0.100000,0,0,5,0.285714
No,0.842572,0.333333,0.357143,0,0,3,0.400000
Yes,0.753785,0.461538,0.095238,0,0,4,0.200000
Yes,0.809815,0.434783,0.000000,0,0,1,0.500000
No,0.718692,0.120000,0.277778,0,0,8,0.200000
Yes,0.735908,0.437500,0.043478,0,0,9,0.181818
Yes,0.891744,0.633333,0.038462,0,0,2,0.750000
No,0.740561,0.185185,0.058824,0,0,2,0.600000
Yes,0.898775,0.620690,0.115385,0,0,4,0.555556
Yes,0.821724,0.619048,0.052632,0,0,1,0.666667
No,0.825196,0.392857,0.277778,0,0,1,0.800000
Yes,0.771263,0.333333,0.192308,0,0,3,0.571429
Yes,0.954224,0.545455,0.000000,0,0,0,1.000000
Yes,0.876414,0.615385,0.269231,0,0,0,1.000000
Yes,0.866873,0.434783,0.200000,1,1,1,0.666667
No,0.726626,0.280000,0.133333,0,0,5,0.444444
No,0.874459,0.666667,0.285714,0,0,5,0.500000
No,0.559775,0.222222,0.000000,0,0,3,0.400000
Yes,0.614960,0.200000,0.105263,0,0,5,0.166667
Yes,0.922745,0.500000,0.058824,0,0,1,0.500000
Yes,0.898564,0.517241,0.192308,0,0,3,0.666667
Yes,0.804713,0.478261,0.055556,0,0,2,0.333333
Yes,0.845721,0.413793,0.047619,0,0,0,1.000000
Yes,0.801790,0.384615,0.250000,0,0,1,0.500000
Yes,0.777628,0.260870,0.384615,0,0,2,0.500000
Yes,0.772906,0.238095,0.166667,0,0,0,1.000000
No,0.857515,0.483871,0.153846,0,0,2,0.000000
No,0.710383,0.294118,0.285714,0,0,1,0.666667
No,0.842642,0.440000,0.047619,0,0,5,0.500000
Yes,0.971737,0.840000,0.080000,0,0,2,0.333333
Yes,0.728871,0.333333,0.066667,0,0,0,1.000000
No,0.801159,0.523810,0.461538,0,0,2,0.600000
Yes,0.788478,0.500000,0.235294,0,0,4,0.000000
No,0.766285,0.260870,0.538462,0,0,3,0.400000
Yes,0.814948,0.428571,0.187500,0,0,7,0.300000
No,0.833339,0.521739,0.347826,0,0,8,0.200000
Yes,0.858068,0.440000,0.000000,0,0,0,1.000000
Yes,0.934388,0.645161,0.037037,0,0,2,0.666667
Yes,0.901405,0.516129,0.130435,0,0,0,1.000000
No,0.865641,0.555556,0.333333,0,0,4,0.428571
No,0.887417,0.607143,0.230769,0,0,1,0.875000
Yes,0.688566,0.222222,0.333333,0,0,7,0.125000
Yes,0.775845,0.500000,0.230769,0,0,1,0.000000
No,0.900350,0.600000,0.125000,0,0,1,0.857143
No,0.707105,0.200000,0.318182,0,0,11,0.000000
Yes,0.828399,0.636364,0.272727,0,0,2,0.000000
No,0.749437,0.260870,0.176471,0,0,0,1.000000
Yes,0.852128,0.482759,0.350000,0,0,4,0.200000
Yes,0.934156,0.680000,0.181818,0,0,3,0.700000
Yes,0.784635,0.235294,0.625000,0,0,2,0.333333
Yes,0.882409,0.560000,0.173913,0,0,2,0.500000
Yes,0.909745,0.692308,0.142857,0,0,4,0.333333
No,0.585454,0.263158,0.000000,0,0,6,0.000000
Yes,0.931712,0.642857,0.080000,0,0,1,0.500000
Yes,0.886710,0.529412,0.200000,0,0,1,0.909091
No,0.743018,0.387097,0.200000,0,0,1,0.750000
Yes,0.871361,0.526316,0.294118,0,0,5,0.166667
No,0.813418,0.347826,0.176471,0,0,2,0.600000
Yes,0.875726,0.678571,0.178571,0,0,2,0.600000
Yes,0.807589,0.500000,0.000000,0,0,5,0.666667
Yes,0.910448,0.640000,0.285714,0,0,0,1.000000
Yes,0.832630,0.590909,0.176471,0,0,3,0.250000
Yes,0.866315,0.481481,0.095238,0,0,2,0.714286
Yes,0.677893,0.304348,0.125000,0,0,2,0.000000
Yes,0.867180,0.400000,0.181818,0,0,1,0.000000
No,0.763196,0.354839,0.200000,0,0,3,0.000000
Yes,0.895361,0.413793,0.047619,0,0,7,0.461538
No,0.805145,0.407407,0.227273,0,0,1,0.750000
No,0.904862,0.476190,0.461538,1,1,1,0.750000
Yes,0.833798,0.350000,0.200000,0,0,8,0.111111
Yes,0.934278,0.533333,0.074074,0,0,0,1.000000
Yes,0.837639,0.500000,0.136364,0,0,3,0.666667
No,0.685623,0.230769,0.117647,0,0,1,0.750000
Yes,0.696793,0.384615,0.272727,0,0,1,0.000000
Yes,0.791985,0.391304,0.000000,0,0,0,1.000000
No,0.877949,0.500000,0.529412,0,0,2,0.750000
Yes,0.925318,0.730769,0.250000,0,0,1,0.800000
No,0.823640,0.500000,0.058824,0,0,2,0.333333
No,0.714219,0.320000,0.210526,0,0,0,1.000000
Yes,0.928154,0.730769,0.041667,0,0,7,0.125000
Yes,0.943147,0.760000,0.037037,0,0,2,0.714286
Yes,0.765652,0.133333,0.125000,0,0,4,0.200000
No,0.826914,0.250000,0.272727,0,0,13,0.071429
No,0.717577,0.266667,0.111111,0,0,9,0.357143
Yes,0.754005,0.464286,0.045455,0,0,0,1.000000
No,0.697624,0.200000,0.142857,0,0,14,0.125000
No,0.781244,0.400000,0.136364,0,0,6,0.333333
Yes,0.951660,0.800000,0.090909,0,0,2,0.500000
Yes,0.819313,0.181818,0.266667,0,0,13,0.187500
Yes,0.904372,0.652174,0.000000,0,0,1,0.000000
Yes,0.742958,0.444444,0.222222,0,0,3,0.500000
Yes,0.854193,0.464286,0.125000,0,0,2,0.000000
Yes,0.848549,0.107143,0.384615,0,0,11,0.214286
No,0.799157,0.535714,0.200000,0,0,0,1.000000
Yes,0.719759,0.076923,0.333333,0,0,6,0.142857
No,0.651422,0.238095,0.166667,0,0,1,0.666667
No,0.680354,0.375000,0.357143,1,1,3,0.400000
No,0.863416,0.500000,0.130435,0,0,0,1.000000
No,0.708413,0.269231,0.200000,0,0,2,0.714286
Yes,0.926218,0.500000,0.117647,0,0,2,0.500000
Yes,0.758210,0.466667,0.333333,0,0,0,1.000000
No,0.834409,0.307692,0.190476,1,1,0,1.000000
Yes,0.929817,0.545455,0.100000,0,0,2,0.000000
Yes,0.732955,0.240000,0.062500,0,0,9,0.307692
Yes,0.913889,0.250000,0.133333,0,0,3,0.400000
No,0.590428,0.291667,0.066667,0,0,4,0.000000
No,0.852551,0.400000,0.333333,0,0,10,0.411765
Yes,0.818935,0.500000,0.086957,0,0,5,0.375000
Yes,0.711547,0.344828,0.294118,1,1,5,0.166667
Yes,0.959877,0.633333,0.034483,0,0,0,1.000000
Yes,0.929468,0.600000,0.080000,0,0,1,0.909091
No,0.736292,0.451613,0.285714,0,0,4,0.200000
No,0.896891,0.629630,0.200000,0,0,0,1.000000
No,0.756012,0.450000,0.230769,0,0,0,1.000000
Yes,0.953160,0.758621,0.034483,0,0,0,1.000000
Yes,0.923708,0.791667,0.190476,0,0,0,1.000000
Yes,0.939788,0.666667,0.045455,0,0,2,0.000000
No,0.724383,0.291667,0.214286,0,0,12,0.200000
No,0.850681,0.478261,0.272727,1,1,0,1.000000
Yes,0.908781,0.640000,0.217391,0,0,1,0.666667
Yes,0.872837,0.636364,0.105263,0,0,2,0.714286
No,0.699509,0.280000,0.285714,0,0,4,0.428571
Yes,0.742909,0.105263,0.250000,0,0,0,1.000000
Yes,0.849600,0.606061,0.033333,0,0,3,0.250000
Yes,0.849467,0.521739,0.466667,0,0,2,0.333333
Yes,0.929048,0.612903,0.115385,0,0,1,0.666667
Yes,0.864444,0.695652,0.181818,0,0,1,0.800000
Yes,0.833655,0.526316,0.000000,0,0,1,0.000000
Yes,0.854265,0.600000,0.045455,0,0,2,0.714286
No,0.762540,0.384615,0.400000,1,1,1,0.900000
No,0.752392,0.400000,0.500000,0,0,1,0.500000
Yes,0.916208,0.666667,0.310345,0,0,0,1.000000
No,0.914697,0.678571,0.238095,0,0,0,1.000000
Yes,0.897624,0.703704,0.000000,0,0,1,0.800000
Yes,0.857802,0.473684,0.066667,0,0,0,1.000000
Yes,0.532432,0.176471,0.333333,0,0,2,0.000000
Yes,0.812283,0.354839,0.045455,0,0,0,1.000000
Yes,0.786299,0.500000,0.000000,1,1,4,0.333333
Yes,0.889302,0.677419,0.035714,0,0,2,0.600000
Yes,0.729529,0.285714,0.250000,0,0,2,0.333333
Yes,0.943786,0.703704,0.076923,0,0,0,1.000000
Yes,0.692422,0.280000,0.166667,1,1,2,0.000000
No,0.737719,0.448276,0.444444,0,0,4,0.666667
Yes,0.686532,0.333333,0.000000,0,0,4,0.000000
