quality,unique_words,length_ratio,sim_0,negations,neg_parity,unusuals_0,unusual_ratio_0,sim_1,unusuals_1,unusual_ratio_1,sim_2,unusuals_2,unusual_ratio_2,sim_3,unusuals_3,unusual_ratio_3,sim_4,unusuals_4,unusual_ratio_4,max_sim,min_sim,line,text
Yes,1.136364,0.083333,0.956533316,0,0,1,0.5,0.920039546,1,0.666666667,0.955933061,2,0.6,0.945807424,2,0.6,0.953350987,2,0.6,0.956533316,0.920039546,2996,"WorldCom, brought down by an $11 billion accounting scandal, is adopting the name of its MCI long-distance division in a bid to clean up its image. | WorldCom, decimated by a massive accounting scandal, is adopting the name of its MCI long-distance division in a bid to clean up its image."
Yes,0.84,0.12,0.976493354,0,0,4,0.428571429,0.913020381,4,0.555555556,0.927421077,5,0.375,0.989053887,5,0.375,0.987082535,5,0.375,0.989053887,0.913020381,2997,"Launched from the space shuttle Atlantis in 1989, Galileo will have travelled about 4.6 billion kilometres by the time it hits Jupiter. | Launched from space shuttle Atlantis (news - web sites) in 1989, Galileo will have traveled about 2.8 billion miles by the time it hits Jupiter."
No,1.076923,0.076923,0.920767178,0,0,0,1,0.835825649,2,0,0.999054175,2,0,0.98193174,2,0,0.929354712,2,0,0.999054175,0.835825649,2998,"Following California's lead, several states and the federal government passed similar or stricter bans. | Several states and the federal government later passed similar or more strict bans."
No,1.181818,0.181818,0.965179276,0,0,0,1,0.758903919,0,1,0.70434049,0,1,0.96164198,0,1,0.966845456,0,1,0.966845456,0.70434049,2999,Both papers are being published today in the New England Journal of Medicine. | The study appears today in the New England Journal of Medicine.
Yes,1.045455,0.045455,0.937420985,0,0,0,1,0.850793265,3,0.571428571,0.993833742,0,1,0.989940164,0,1,0.910166554,0,1,0.993833742,0.850793265,3000,"The search was concentrated in northeast Pennsylvania, but state trooper Tom Kelly acknowledged that Selenski could have traveled hundreds of miles by now. | The search was concentrated in northeastern Pennsylvania, but State Police Trooper Tom Kelly acknowledged that Selenski could be out of the area."
Yes,1.214286,0.1875,0.990837457,0,0,0,1,0.880962472,1,0.5,0.955074899,0,1,0.999978912,0,1,0.998116227,0,1,0.999978912,0.880962472,3001,"The US investment bank said: ""We believe the long-term prospects for the energy sector in the UK remain attractive."" | We believe the long-term prospects for the energy sector in the UK remain attractive, Goldman said."
Yes,0.9,0.130435,0.921529318,0,0,0,1,0.895766329,2,0.846153846,0.93619411,1,0.833333333,0.985462959,1,0.833333333,0.950953389,1,0.833333333,0.985462959,0.895766329,3002,"Available in June, Bare Metal Restore 4.6 costs $900 per Windows client and $1,000 per Unix client for new customers. | Bare Metal Restore 4.6 will be available in mid-June, said Veritas, and will cost $900 per Windows client and $1,000 per Unix client."
No,1.444444,0.444444,0.86537627,0,0,1,0,0.714322712,1,0.5,0.800685618,2,0,0.890439572,2,0,0.894404579,2,0,0.894404579,0.714322712,3003,Both Estrada and Honasan have denied any involvement in the failed military rebellion. | Mr Estrada has denied any involvement in the plot.
Yes,1,0,0.963722439,0,0,1,0.5,0.861479593,1,0.5,0.952521894,1,0.5,0.939596314,1,0.5,0.968028051,1,0.5,0.968028051,0.861479593,3004,"It was not immediately known how many people were on flight UTA 141, which could carry 141 passengers and crew. | It was still not known exactly how many people were on the plane, which could carry 141 passengers and crew."
Yes,1.055556,0.05,0.97141281,0,0,0,1,0.853204322,1,0.666666667,0.808930036,0,1,0.927938983,0,1,0.907344814,0,1,0.97141281,0.808930036,3005,"But the country is scrambling to prevent it spreading to the vast countryside where most of its 1.3 billion people live. | China is scrambling to stop the disease from spreading to the countryside, where most of its 1.3 billion people live."
Yes,0.954545,0.045455,0.967791729,0,0,0,1,0.875688136,1,0,0.92960597,1,0.5,0.969840428,1,0.5,0.805781544,1,0.5,0.969840428,0.805781544,3006,But labor leaders said it was often difficult for these Americans to join a union because many employers fought organizing efforts. | But labor leaders say it is often hard for these people to join a union because many employers aggressively fight organizing efforts.
No,0.727273,0.32,0.965147518,0,0,0,1,0.833206035,1,0.666666667,0.975870755,2,0.333333333,0.935366429,2,0.333333333,0.96008651,2,0.333333333,0.975870755,0.833206035,3007,"Australia's view on Zimbabwe ""will not be changing, irrespective of the views of other countries,"" he said. | Before the commitee was formed, Mr Howard was defiant, saying Australia's view on Zimbabwe ""will not be changing, irrespective of the views of other countries""."
Yes,1.153846,0.230769,0.884588448,0,0,0,1,0.816179894,0,1,0.996908027,1,0.666666667,0.92173626,1,0.666666667,0.908248012,1,0.666666667,0.996908027,0.816179894,3008,The Democratic primary results have a margin of error of plus or minus 6.1 percentage points. | The Democratic sample has an error margin of plus or minus 6.1 percent.
No,0.809524,0.090909,0.893910688,0,0,2,0.333333333,0.770944144,4,0.333333333,0.996423337,2,0.333333333,0.9737727,2,0.333333333,0.721916447,2,0.333333333,0.996423337,0.721916447,3009,Advertising revenue at the FT newspaper was down 18 percent in the first half and circulation was down 5 percent. | Advertising revenue at the Financial Times was down about 18 percent in the first half and recent months have seen little improvement.
Yes,1.466667,0.533333,0.964867135,0,0,1,0.5,0.785711977,2,0.6,0.922050965,1,0.5,0.890155213,1,0.5,0.900868691,1,0.5,0.964867135,0.785711977,3010,"We disagree with the judge's decision on notice for Engine Company 261, said a statement by Michael A. Cardozo, the city's corporation counsel. | He added that: ""We disagree with the judge's decision on notice for Engine Company 261."""
Yes,1.125,0.12,0.980667127,0,0,0,1,0.937143785,5,0.375,0.999817193,0,1,0.998489921,0,1,0.999402342,0,1,0.999817193,0.937143785,3011,The market remains pinned in a narrow range after a powerful rally drove the broad Standard & Poor's 500 index .SPX up more than 20 percent since mid-March. | The market remains pinned in a narrow range after a powerful rally pushed the broad S&P 500 index up more than 20 percent since mid-March.
Yes,1,0,0.841052553,0,0,2,0.333333333,0.820409621,3,0.25,0.985179977,2,0.333333333,0.972245845,2,0.333333333,0.948518877,2,0.333333333,0.985179977,0.820409621,3012,"Samuel Waksal, ImClone's former CEO, recently began serving a prison sentence of more than seven years for securities fraud. | Waksal, who pleaded guilty to securities fraud charges, recently began serving a prison sentence of more than seven years."
Yes,0.923077,0.107143,0.906161644,0,0,5,0.166666667,0.740316248,9,0.181818182,0.912710261,5,0.285714286,0.969559397,5,0.285714286,0.969382339,5,0.285714286,0.969559397,0.740316248,3013,"Scotland Yard said the three were charged under the Anti-Terrorism, Crime and Security Act 2001, with alleged failure to disclose information about acts of terrorism. | Scotland Yard said in a statement it had charged a 46-year-old man and two women aged 27 and 35 with failing to disclose information about acts of terrorism."
Yes,1.4,0.466667,0.96201257,0,0,2,0.5,0.836332604,3,0.5,0.92378711,2,0.5,0.960235242,2,0.5,0.961439735,2,0.5,0.96201257,0.836332604,3014,"Witnesses said they believed the man planned to crash the Launceston-bound Qantas flight 1737, which was carrying 47 passengers and six crew. | Witnesses believe he wanted to crash Flight 1737, which had 47 passengers and six crew."
Yes,1,0,0.946623944,0,0,1,0.5,0.881416261,4,0.333333333,0.99867019,1,0.5,0.979121349,1,0.5,0.976403669,1,0.5,0.99867019,0.881416261,3015,"In Virginia, Mr. Kilgore, a Republican, accused the court of undermining ""Virginia's right to pass legislation that reflects the views and values of our citizens."" | The Virginia attorney-general, Jerry Kilgore, accused the Supreme Court of undermining ""Virginia's right to pass legislation that reflects the views and values of our citizens""."
Yes,0.9,0.125,0.944545171,0,0,0,1,0.841026352,3,0.75,0.975835591,2,0.666666667,0.986477606,2,0.666666667,0.983820444,2,0.666666667,0.986477606,0.841026352,3016,"The deal will combine Adobe's Form Server, Form Designer and Reader products with IBM's DB2 Content Manager and DB2 CommonStore products. | Big Blue will integrate Adobe's Form Server, Form Designer and Reader products with its DB2 Content Manager and DB2 CommonStore products designed for businesses."
Yes,0.875,0.125,0.890264143,0,0,1,0,0.773112548,3,0,0.902531992,1,0.5,0.976279045,1,0.5,0.892146963,1,0.5,0.976279045,0.773112548,3017,The research is set to change how the public and doctors check for melanomas. | Now research by Melbourne's Alfred Hospital will change how the public and doctors check for melanomas.
Yes,0.941176,0.111111,0.936494602,0,0,2,0.666666667,0.87961146,2,0.714285714,0.980112195,4,0.555555556,0.966831013,4,0.555555556,0.96647173,4,0.555555556,0.980112195,0.87961146,3018,"Spider-Man snatched $114.7 million in its debut last year and went on to capture $403.7 million. | Spider-Man, rated PG-13, snatched $114.7 million in its first weekend and went on to take in $403.7 million."
Yes,1.086957,0.166667,0.969618905,0,0,1,0.75,0.911156059,1,0.857142857,0.995929965,1,0.75,0.929474346,1,0.75,0.942676452,1,0.75,0.995929965,0.911156059,3019,"In Las Vegas, agents entered two clubs — Cheetah's and Jaguars — along with Galardi Enterprises, an office atop a bar and pool hall in downtown Las Vegas. | In Las Vegas, federal agents stormed two clubs - Cheetah's and Jaguars - along with Galardi Enterprises, an office atop a bar in downtown."
No,0.75,0.333333,0.819294938,0,0,1,0.666666667,0.834163906,3,0.571428571,0.71258985,3,0.4,0.963940962,3,0.4,0.959970663,3,0.4,0.963940962,0.71258985,3020,"The announcements were made at the International Broadcasting Convention (IBC) in Amsterdam. | The submission was on Monday, but the announcement was made Friday at the International Broadcasting Convention in Amsterdam."
Yes,1.0625,0.117647,0.985957731,0,0,1,0.5,0.928568075,1,0.666666667,0.939190161,3,0.25,0.888299944,3,0.25,0.933960122,3,0.25,0.985957731,0.888299944,3021,"Because of the holiday period, the agency will not release data from the period since Dec. 27 until today. | Because of the holidays, CDC is not releasing data from the period since Dec. 27 until today."
Yes,0.913043,0.083333,0.9042659,0,0,2,0,0.816281497,4,0.2,0.89805196,4,0.2,0.955672928,4,0.2,0.930482462,4,0.2,0.955672928,0.816281497,3022,"As Samudra sat down to hear the indictment, he looked over to his nine lawyers and shouted ``God is Great'' three times. | As he sat down to hear the indictment, Samudra looked over to his nine lawyers and shouted ""Takbir!"", or ""Proclaim!"", a religious rallying cry."
Yes,1.190476,0.12,0.929887968,0,0,0,1,0.845745048,0,1,0.934367503,3,0,0.980923631,3,0,0.951431376,3,0,0.980923631,0.845745048,3023,"IBM said it believes that the investigation arose from a separate SEC investigation of a customer of IBM's Retail Store Solutions unit, which markets and sells point-of-sale products. | The company added: ""IBM believes that the investigation arises from a separate investigation by the SEC of a customer of  IBM's Retail Store Solutions unit."
Yes,1.111111,0.333333,0.86377209,0,0,1,0,0.769755273,1,0,0.964542216,3,0.4,0.953889893,3,0.4,0.970945666,3,0.4,0.970945666,0.769755273,3024,"I think the financial diplomacy here of the sort that we are engaged in is the surest course to get the result we want. | The financial diplomacy we're engaged in is the surest course to get what we want, Mr. Snow said."
Yes,1.111111,0.210526,0.895166948,0,0,0,1,0.743382418,1,0,0.991942391,1,0,0.843869754,1,0,0.903746814,1,0,0.991942391,0.743382418,3025,"No, what I do is I answer questions as to whether or not the help that is available is being delivered, Bush said. | Now I want to know whether or not the help that is available is being expedited and made available."
Yes,0.882353,0.117647,0.895264608,0,0,1,0,0.792018873,3,0.25,0.864832314,2,0,0.924265815,2,0,0.970131549,2,0,0.970131549,0.792018873,3026,"Perry has since called two special legislative sessions to try force the redistricting plan through. | Since then, Texas Gov. Rick Perry has called two special sessions trying to push the measure through."
No,1.4,0.4,0.758062335,0,0,8,0.111111111,0.684737453,10,0.230769231,0.765578774,10,0.090909091,0.958404095,10,0.090909091,0.952860409,10,0.090909091,0.958404095,0.684737453,3027,"The technology-laced Nasdaq Composite Index .IXIC lost 4.95 points, or 0.33 percent, at 1,486.14. | The more broadly based Nasdaq Telecommunications Index rose 0.7 percent."
Yes,1.5,0.454545,0.862251698,0,0,0,1,0.739941832,0,1,0.799717181,0,1,0.963928329,0,1,0.948054681,0,1,0.963928329,0.739941832,3028,"The difference is just something called the tuner, which is a very small piece of equipment. | The only difference is a tuner, a small piece of electronics."""
Yes,1.047619,0.142857,0.919979967,1,1,0,1,0.818092346,0,1,0.819317861,1,0.5,0.968791001,1,0.5,0.932260817,1,0.5,0.968791001,0.818092346,3029,"When the butterflies were exposed to constant light, they flew directly towards the sun, presumably because they no longer had any sense of time. | And when butterflies were exposed to constant light, they flew directly toward the sun, apparently having lost their sense of time."
Yes,0.777778,0.272727,0.92176662,0,0,2,0,0.813519833,3,0,0.93218534,2,0,0.824866232,2,0,0.821327116,2,0,0.93218534,0.813519833,3030,"They said he organized a network of associates operating in as many as a dozen states. | Agents described Carlow, 50, as a ""major player'' who organized a network of associates operating in as many as a dozen states."
Yes,0.882353,0.117647,0.858299178,0,0,1,0.666666667,0.745085545,4,0.333333333,0.748125733,3,0.4,0.938279934,3,0.4,0.938103567,3,0.4,0.938279934,0.745085545,3031,"In addition, David Jones will pay him $10 million to take over the Foodchain leases. | DJs will pay homewares and furniture group Freedom $10 million to take over the Foodchain store leases."
No,1.333333,0.333333,0.93549853,0,0,0,1,0.62232566,0,1,0.977019436,2,0,0.932525143,2,0,0.910590426,2,0,0.977019436,0.62232566,3032,"Indeed, Mr. Weill, a self-described workaholic, said he planned to remain very involved in the company. | Still, Mr. Weill will remain very much a power at the company."
Yes,1.25,0.25,0.762487566,1,1,2,0,0.75428438,2,0.5,0.901149295,2,0,0.906315126,2,0,0.806292376,2,0,0.906315126,0.75428438,3033,"Tisha Kresler, a spokeswoman for Global Crossing, declined to comment. | A Global Crossing representative had no immediate comment."
