quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0,max_sim,min_sim
Yes,1.105263,0.142857,0.8208864924386192,0,0,0,1.0,0.8208864924386192,0.8208864924386192
Yes,0.944444,0.105263,0.8986209407068819,0,0,0,1.0,0.8986209407068819,0.8986209407068819
No,1.285714,0.285714,0.923049965044224,0,0,2,0.6,0.923049965044224,0.923049965044224
No,1.000000,0.090909,0.9170051999397782,0,0,0,1.0,0.9170051999397782,0.9170051999397782
No,0.750000,0.250000,0.9133135383220975,0,0,3,0.25,0.9133135383220975,0.9133135383220975
Yes,1.095238,0.086957,0.8274447196728972,0,0,2,0.3333333333333333,0.8274447196728972,0.8274447196728972
No,0.909091,0.090909,0.88197435785159,0,0,1,0.0,0.88197435785159,0.88197435785159
Yes,1.235294,0.352941,0.9146960285588129,0,0,0,1.0,0.9146960285588129,0.9146960285588129
Yes,0.736842,0.263158,0.9997709146665682,0,0,0,1.0,0.9997709146665682,0.9997709146665682
No,0.882353,0.117647,0.752871264001772,0,0,8,0.2,0.752871264001772,0.752871264001772
Yes,0.950000,0.095238,0.9466477944672443,0,0,1,0.0,0.9466477944672443,0.9466477944672443
No,0.875000,0.125000,0.7914238922139074,0,0,12,0.07692307692307693,0.7914238922139074,0.7914238922139074
Yes,0.714286,0.272727,0.9378147005586865,0,0,4,0.3333333333333333,0.9378147005586865,0.9378147005586865
Yes,0.777778,0.142857,0.9232065729457118,0,0,4,0.2,0.9232065729457118,0.9232065729457118
Yes,1.058824,0.050000,0.9313275454950737,0,0,3,0.0,0.9313275454950737,0.9313275454950737
Yes,0.956522,0.038462,0.9260048142957962,0,0,3,0.4,0.9260048142957962,0.9260048142957962
Yes,1.357143,0.235294,0.9821060228185541,0,0,0,1.0,0.9821060228185541,0.9821060228185541
No,0.888889,0.107143,0.9499878289464887,0,0,1,0.5,0.9499878289464887,0.9499878289464887
Yes,1.000000,0.043478,0.9430106282616377,0,0,0,1.0,0.9430106282616377,0.9430106282616377
No,1.266667,0.333333,0.9680335874908312,0,0,2,0.0,0.9680335874908312,0.9680335874908312
No,1.187500,0.235294,0.967712074499374,0,0,2,0.0,0.967712074499374,0.967712074499374
No,0.941176,0.052632,0.7641354551198313,0,0,4,0.0,0.7641354551198313,0.7641354551198313
Yes,1.250000,0.238095,0.9745637371758643,0,0,2,0.3333333333333333,0.9745637371758643,0.9745637371758643
Yes,1.200000,0.227273,0.9331428800681631,0,0,3,0.5714285714285714,0.9331428800681631,0.9331428800681631
Yes,1.055556,0.052632,0.9297767906044072,0,0,1,0.6666666666666666,0.9297767906044072,0.9297767906044072
Yes,0.769231,0.214286,0.9494288082120843,0,0,1,0.0,0.9494288082120843,0.9494288082120843
No,0.900000,0.100000,0.7524284573290793,0,0,2,0.0,0.7524284573290793,0.7524284573290793
No,0.840000,0.153846,0.9746641846247217,0,0,3,0.25,0.9746641846247217,0.9746641846247217
No,0.937500,0.058824,0.8630282629559876,0,0,4,0.0,0.8630282629559876,0.8630282629559876
Yes,1.375000,0.352941,0.9865157613993021,0,0,3,0.25,0.9865157613993021,0.9865157613993021
Yes,1.173913,0.200000,0.9378690720613233,0,0,0,1.0,0.9378690720613233,0.9378690720613233
Yes,0.666667,0.333333,0.8420040789940824,0,0,0,1.0,0.8420040789940824,0.8420040789940824
Yes,0.923077,0.000000,0.9234057307728138,0,0,7,0.0,0.9234057307728138,0.9234057307728138
Yes,0.962963,0.066667,0.9938515214677539,0,0,0,1.0,0.9938515214677539,0.9938515214677539
No,0.705882,0.235294,0.9554541317068015,1,1,2,0.0,0.9554541317068015,0.9554541317068015
Yes,1.250000,0.250000,0.9504649126621033,0,0,1,0.5,0.9504649126621033,0.9504649126621033
Yes,1.105263,0.105263,0.961335855175516,0,0,10,0.16666666666666666,0.961335855175516,0.961335855175516
No,0.791667,0.285714,0.969685271983556,0,0,2,0.0,0.969685271983556,0.969685271983556
Yes,0.695652,0.304348,0.8491282190148632,0,0,3,0.25,0.8491282190148632,0.8491282190148632
Yes,0.750000,0.250000,0.9205503733795667,0,0,0,1.0,0.9205503733795667,0.9205503733795667
Yes,0.733333,0.312500,0.7748379396121746,0,0,0,1.0,0.7748379396121746,0.7748379396121746
No,1.375000,0.375000,0.745959622614524,1,1,2,0.0,0.745959622614524,0.745959622614524
Yes,0.947368,0.052632,0.9423987777608198,1,1,2,0.6,0.9423987777608198,0.9423987777608198
No,0.714286,0.333333,0.8940928035135379,0,0,2,0.3333333333333333,0.8940928035135379,0.8940928035135379
Yes,1.150000,0.142857,0.9217754345656212,0,0,0,1.0,0.9217754345656212,0.9217754345656212
Yes,0.722222,0.277778,0.9214469921866605,0,0,3,0.25,0.9214469921866605,0.9214469921866605
Yes,0.866667,0.133333,0.931810050907134,0,0,6,0.0,0.931810050907134,0.931810050907134
Yes,1.272727,0.250000,0.6968855912891533,1,1,1,0.0,0.6968855912891533,0.6968855912891533
Yes,0.920000,0.142857,0.9924050075694085,0,0,1,0.6666666666666666,0.9924050075694085,0.9924050075694085
No,1.357143,0.428571,0.8831175618253048,0,0,8,0.0,0.8831175618253048,0.8831175618253048
Yes,1.090909,0.181818,0.8215691722411093,0,0,3,0.0,0.8215691722411093,0.8215691722411093
No,0.947368,0.142857,0.9574793289920525,0,0,1,0.6666666666666666,0.9574793289920525,0.9574793289920525
No,1.083333,0.083333,0.970952156035963,1,1,4,0.0,0.970952156035963,0.970952156035963
No,1.437500,0.529412,0.8991970655834229,0,0,4,0.42857142857142855,0.8991970655834229,0.8991970655834229
Yes,1.111111,0.105263,0.9317219363742726,0,0,3,0.0,0.9317219363742726,0.9317219363742726
Yes,0.650000,0.350000,0.9313057665446404,0,0,7,0.36363636363636365,0.9313057665446404,0.9313057665446404
Yes,1.250000,0.200000,0.9298532349845138,0,0,0,1.0,0.9298532349845138,0.9298532349845138
Yes,1.000000,0.045455,0.9954208761787638,0,0,0,1.0,0.9954208761787638,0.9954208761787638
Yes,1.166667,0.000000,0.9432407547689267,0,0,3,0.25,0.9432407547689267,0.9432407547689267
Yes,1.038462,0.000000,0.9998154920246496,0,0,1,0.8333333333333334,0.9998154920246496,0.9998154920246496
No,0.923077,0.071429,0.8851818029234382,0,0,1,0.0,0.8851818029234382,0.8851818029234382
Yes,0.863636,0.090909,0.9037880294320981,0,0,0,1.0,0.9037880294320981,0.9037880294320981
No,0.933333,0.125000,0.9524240782148842,0,0,0,1.0,0.9524240782148842,0.9524240782148842
No,1.250000,0.416667,0.7839714528514055,0,0,7,0.125,0.7839714528514055,0.7839714528514055
No,1.142857,0.142857,0.8638557829243009,0,0,3,0.5,0.8638557829243009,0.8638557829243009
Yes,1.058824,0.176471,0.9524911569882867,0,0,12,0.07692307692307693,0.9524911569882867,0.9524911569882867
Yes,1.055556,0.052632,0.9507205465299035,0,0,2,0.6,0.9507205465299035,0.9507205465299035
Yes,0.821429,0.137931,0.9428650238650912,0,0,3,0.4,0.9428650238650912,0.9428650238650912
Yes,1.111111,0.111111,0.9644424445165667,0,0,1,0.6666666666666666,0.9644424445165667,0.9644424445165667
Yes,0.857143,0.142857,0.9309525558598014,0,0,3,0.625,0.9309525558598014,0.9309525558598014
Yes,1.050000,0.045455,0.9043523847750847,0,0,0,1.0,0.9043523847750847,0.9043523847750847
Yes,0.880000,0.111111,0.9388248457235011,0,0,0,1.0,0.9388248457235011,0.9388248457235011
Yes,1.000000,0.000000,0.9994073993489847,0,0,0,1.0,0.9994073993489847,0.9994073993489847
Yes,0.750000,0.250000,0.8560071928551973,0,0,4,0.3333333333333333,0.8560071928551973,0.8560071928551973
Yes,0.782609,0.250000,0.961473041757973,0,0,3,0.0,0.961473041757973,0.961473041757973
Yes,1.000000,0.000000,0.9224764992836019,0,0,1,0.5,0.9224764992836019,0.9224764992836019
Yes,1.230769,0.230769,0.7936126692520602,0,0,0,1.0,0.7936126692520602,0.7936126692520602
No,0.750000,0.200000,0.8712003360272899,0,0,0,1.0,0.8712003360272899,0.8712003360272899
Yes,0.750000,0.250000,0.8652635406499742,0,0,2,0.0,0.8652635406499742,0.8652635406499742
Yes,0.807692,0.290323,0.9448447109295762,0,0,0,1.0,0.9448447109295762,0.9448447109295762
Yes,0.769231,0.230769,0.9441401997201483,0,0,1,0.6666666666666666,0.9441401997201483,0.9441401997201483
No,0.769231,0.333333,0.9689884448514386,0,0,5,0.16666666666666666,0.9689884448514386,0.9689884448514386
Yes,0.958333,0.068966,0.9084722962054117,0,0,0,1.0,0.9084722962054117,0.9084722962054117
Yes,0.692308,0.296296,0.9904944378682843,0,0,3,0.5714285714285714,0.9904944378682843,0.9904944378682843
Yes,1.333333,0.466667,0.975280448101562,0,0,1,0.0,0.975280448101562,0.975280448101562
No,0.846154,0.153846,0.8230824187819475,0,0,0,1.0,0.8230824187819475,0.8230824187819475
Yes,0.833333,0.120000,0.8883237714764717,0,0,0,1.0,0.8883237714764717,0.8883237714764717
No,1.066667,0.000000,0.893421226853667,0,0,6,0.14285714285714285,0.893421226853667,0.893421226853667
Yes,1.100000,0.150000,0.9116093654802548,0,0,4,0.42857142857142855,0.9116093654802548,0.9116093654802548
Yes,1.000000,0.090909,0.8924025819362902,0,0,4,0.2,0.8924025819362902,0.8924025819362902
No,1.250000,0.166667,0.8795919050645203,0,0,4,0.0,0.8795919050645203,0.8795919050645203
Yes,1.047619,0.047619,0.9546697173589722,0,0,2,0.5,0.9546697173589722,0.9546697173589722
No,0.736842,0.333333,0.8927183873431668,0,0,2,0.5,0.8927183873431668,0.8927183873431668
Yes,0.812500,0.187500,0.8817435871990562,0,0,0,1.0,0.8817435871990562,0.8817435871990562
No,1.071429,0.071429,0.9218046346718133,0,0,3,0.5,0.9218046346718133,0.9218046346718133
Yes,1.307692,0.214286,0.8754059233160627,0,0,3,0.25,0.8754059233160627,0.8754059233160627
No,0.814815,0.200000,0.9681835349090984,0,0,1,0.75,0.9681835349090984,0.9681835349090984
Yes,0.750000,0.250000,0.9977280452502417,0,0,1,0.8,0.9977280452502417,0.9977280452502417
No,0.761905,0.227273,0.7944111972627134,0,0,4,0.3333333333333333,0.7944111972627134,0.7944111972627134
Yes,1.000000,0.000000,0.8932040086186158,0,0,5,0.16666666666666666,0.8932040086186158,0.8932040086186158
Yes,1.076923,0.076923,0.9186080009271077,0,0,0,1.0,0.9186080009271077,0.9186080009271077
Yes,1.315789,0.473684,0.8466049015922983,0,0,5,0.16666666666666666,0.8466049015922983,0.8466049015922983
Yes,0.928571,0.071429,0.9872693621269039,0,0,8,0.0,0.9872693621269039,0.9872693621269039
No,0.909091,0.166667,0.8827072853473804,0,0,6,0.25,0.8827072853473804,0.8827072853473804
Yes,0.875000,0.176471,0.9356762880855055,0,0,0,1.0,0.9356762880855055,0.9356762880855055
No,1.076923,0.153846,0.9019876439908153,0,0,0,1.0,0.9019876439908153,0.9019876439908153
Yes,0.777778,0.285714,0.8945997995980219,0,0,1,0.0,0.8945997995980219,0.8945997995980219
Yes,0.909091,0.200000,0.984621417861501,0,0,2,0.3333333333333333,0.984621417861501,0.984621417861501
Yes,1.000000,0.000000,0.9922358279926712,0,0,2,0.0,0.9922358279926712,0.9922358279926712
Yes,0.850000,0.150000,0.8711817502121848,0,0,0,1.0,0.8711817502121848,0.8711817502121848
Yes,1.136364,0.115385,0.9666010409138961,0,0,5,0.4444444444444444,0.9666010409138961,0.9666010409138961
Yes,1.277778,0.263158,0.9578670079517666,0,0,2,0.3333333333333333,0.9578670079517666,0.9578670079517666
Yes,1.000000,0.000000,0.9886264162481517,0,0,3,0.25,0.9886264162481517,0.9886264162481517
Yes,0.947368,0.000000,0.9855068655408015,0,0,0,1.0,0.9855068655408015,0.9855068655408015
Yes,0.833333,0.192308,0.9212073169710734,0,0,2,0.0,0.9212073169710734,0.9212073169710734
Yes,1.038462,0.038462,0.9761051870818471,0,0,0,1.0,0.9761051870818471,0.9761051870818471
No,0.720000,0.357143,0.9260162589740072,1,1,0,1.0,0.9260162589740072,0.9260162589740072
No,0.647059,0.388889,0.8438070658892163,0,0,2,0.3333333333333333,0.8438070658892163,0.8438070658892163
Yes,0.916667,0.083333,0.9264370153642251,0,0,0,1.0,0.9264370153642251,0.9264370153642251
No,1.500000,0.526316,0.9576185315423392,0,0,2,0.6,0.9576185315423392,0.9576185315423392
Yes,0.947368,0.000000,0.9911805847461582,0,0,2,0.6666666666666666,0.9911805847461582,0.9911805847461582
Yes,1.000000,0.038462,0.9979149674221608,0,0,2,0.3333333333333333,0.9979149674221608,0.9979149674221608
Yes,1.062500,0.235294,0.9913014565976106,0,0,0,1.0,0.9913014565976106,0.9913014565976106
Yes,0.952381,0.086957,0.9703226368766543,0,0,0,1.0,0.9703226368766543,0.9703226368766543
Yes,1.333333,0.190476,0.963432051049117,0,0,2,0.5,0.963432051049117,0.963432051049117
No,0.882353,0.166667,0.8519043547853155,0,0,8,0.0,0.8519043547853155,0.8519043547853155
Yes,1.066667,0.066667,0.8631765432580553,0,0,4,0.0,0.8631765432580553,0.8631765432580553
Yes,1.133333,0.117647,0.875923655562401,0,0,3,0.25,0.875923655562401,0.875923655562401
Yes,1.187500,0.187500,0.8283160861859497,0,0,2,0.5,0.8283160861859497,0.8283160861859497
Yes,0.888889,0.105263,0.8532972864107884,0,0,0,1.0,0.8532972864107884,0.8532972864107884
No,1.000000,0.058824,0.95404314823699,0,0,2,0.0,0.95404314823699,0.95404314823699
Yes,1.266667,0.266667,0.9544519328498732,0,0,0,1.0,0.9544519328498732,0.9544519328498732
Yes,1.181818,0.260870,0.9207104459115123,0,0,1,0.75,0.9207104459115123,0.9207104459115123
Yes,1.111111,0.111111,0.9505827571829918,0,0,2,0.3333333333333333,0.9505827571829918,0.9505827571829918
Yes,0.826087,0.200000,0.9648075711342396,0,0,0,1.0,0.9648075711342396,0.9648075711342396
No,0.875000,0.000000,0.9239028951113288,0,0,3,0.25,0.9239028951113288,0.9239028951113288
No,1.357143,0.357143,0.879397035596993,0,0,1,0.8,0.879397035596993,0.879397035596993
Yes,0.928571,0.133333,0.8975240061141063,0,0,1,0.0,0.8975240061141063,0.8975240061141063
Yes,1.333333,0.350000,0.8660041322422338,1,1,7,0.0,0.8660041322422338,0.8660041322422338
Yes,1.222222,0.333333,0.9383469463164276,0,0,0,1.0,0.9383469463164276,0.9383469463164276
Yes,0.888889,0.000000,0.9105788002204914,0,0,1,0.0,0.9105788002204914,0.9105788002204914
Yes,1.043478,0.040000,0.9620125401993643,0,0,1,0.75,0.9620125401993643,0.9620125401993643
Yes,0.695652,0.260870,0.8364589416822373,0,0,2,0.0,0.8364589416822373,0.8364589416822373
No,0.750000,0.294118,0.8843037519256284,0,0,7,0.0,0.8843037519256284,0.8843037519256284
No,1.437500,0.500000,0.9907343871752924,0,0,2,0.6,0.9907343871752924,0.9907343871752924
Yes,0.913043,0.115385,0.9663499229360296,0,0,4,0.3333333333333333,0.9663499229360296,0.9663499229360296
No,1.222222,0.222222,0.9475468536385289,1,1,4,0.0,0.9475468536385289,0.9475468536385289
Yes,0.916667,0.000000,0.9708142534488833,0,0,9,0.1,0.9708142534488833,0.9708142534488833
No,0.777778,0.250000,0.8146059366048711,0,0,1,0.5,0.8146059366048711,0.8146059366048711
No,0.923077,0.103448,0.9406635666928562,0,0,2,0.3333333333333333,0.9406635666928562,0.9406635666928562
No,1.000000,0.000000,0.7879445058867227,0,0,8,0.2,0.7879445058867227,0.7879445058867227
Yes,1.000000,0.000000,0.995205731922479,0,0,0,1.0,0.995205731922479,0.995205731922479
Yes,1.210526,0.250000,0.993583463664856,0,0,1,0.0,0.993583463664856,0.993583463664856
No,0.944444,0.055556,0.8465209982346223,0,0,3,0.4,0.8465209982346223,0.8465209982346223
Yes,1.125000,0.125000,0.9496096324764847,0,0,0,1.0,0.9496096324764847,0.9496096324764847
Yes,0.954545,0.074074,0.9420188654386602,0,0,0,1.0,0.9420188654386602,0.9420188654386602
No,0.941176,0.058824,0.8668444753798382,0,0,11,0.0,0.8668444753798382,0.8668444753798382
Yes,1.333333,0.461538,0.9361772099699488,0,0,1,0.5,0.9361772099699488,0.9361772099699488
Yes,1.133333,0.133333,1.0,0,0,0,1.0,1.0,1.0
No,1.500000,0.500000,0.8158686493133122,1,1,1,0.0,0.8158686493133122,0.8158686493133122
Yes,1.000000,0.000000,0.9821715024964965,0,0,0,1.0,0.9821715024964965,0.9821715024964965
Yes,1.333333,0.375000,0.61467412748814,0,0,0,1.0,0.61467412748814,0.61467412748814
No,1.214286,0.200000,0.9800761166266753,0,0,3,0.5,0.9800761166266753,0.9800761166266753
Yes,1.083333,0.250000,0.8246444251196149,0,0,1,0.0,0.8246444251196149,0.8246444251196149
Yes,0.823529,0.222222,0.8931015771534646,0,0,0,1.0,0.8931015771534646,0.8931015771534646
No,1.000000,0.043478,0.9640254558876101,0,0,9,0.1,0.9640254558876101,0.9640254558876101
Yes,0.880000,0.142857,0.9347033237382499,1,1,0,1.0,0.9347033237382499,0.9347033237382499
No,1.071429,0.071429,0.9251978535497507,1,1,8,0.1111111111111111,0.9251978535497507,0.9251978535497507
Yes,0.818182,0.217391,0.9956388164569521,0,0,1,0.5,0.9956388164569521,0.9956388164569521
Yes,1.333333,0.333333,0.9812798950999593,0,0,1,0.0,0.9812798950999593,0.9812798950999593
No,1.416667,0.461538,0.9943095992940053,1,1,1,0.6666666666666666,0.9943095992940053,0.9943095992940053
Yes,0.909091,0.090909,0.7224469021601228,0,0,5,0.0,0.7224469021601228,0.7224469021601228
Yes,1.117647,0.210526,0.957158849134979,0,0,3,0.0,0.957158849134979,0.957158849134979
Yes,0.722222,0.277778,0.8857926442555132,0,0,2,0.0,0.8857926442555132,0.8857926442555132
Yes,1.100000,0.100000,0.9911333748222888,1,1,1,0.0,0.9911333748222888,0.9911333748222888
No,1.125000,0.250000,0.9403141888945786,1,1,3,0.0,0.9403141888945786,0.9403141888945786
Yes,1.000000,0.000000,0.9049574466287676,0,0,6,0.14285714285714285,0.9049574466287676,0.9049574466287676
No,0.842105,0.190476,0.9273371364539988,0,0,8,0.0,0.9273371364539988,0.9273371364539988
Yes,0.818182,0.181818,0.9149568336388731,0,0,3,0.25,0.9149568336388731,0.9149568336388731
Yes,0.800000,0.200000,0.7084932076611428,1,1,1,0.0,0.7084932076611428,0.7084932076611428
No,1.000000,0.000000,0.7329146336647342,0,0,3,0.0,0.7329146336647342,0.7329146336647342
Yes,1.333333,0.363636,0.7514036221070961,0,0,2,0.0,0.7514036221070961,0.7514036221070961
Yes,1.181818,0.173913,0.9906186884451817,0,0,2,0.0,0.9906186884451817,0.9906186884451817
No,1.294118,0.294118,0.9053284912474512,0,0,4,0.3333333333333333,0.9053284912474512,0.9053284912474512
Yes,1.538462,0.400000,0.9323111911134019,0,0,3,0.5,0.9323111911134019,0.9323111911134019
No,1.357143,0.357143,0.9435197941515202,0,0,4,0.2,0.9435197941515202,0.9435197941515202
Yes,0.960000,0.000000,0.9888627143568225,0,0,0,1.0,0.9888627143568225,0.9888627143568225
Yes,0.857143,0.142857,0.8341593636485077,0,0,1,0.0,0.8341593636485077,0.8341593636485077
Yes,1.125000,0.058824,0.9700308265878435,0,0,1,0.6666666666666666,0.9700308265878435,0.9700308265878435
Yes,1.055556,0.095238,0.9972475133120469,0,0,2,0.6,0.9972475133120469,0.9972475133120469
No,1.230769,0.307692,0.8878061755726979,0,0,4,0.0,0.8878061755726979,0.8878061755726979
Yes,0.952381,0.047619,0.9925638422867562,0,0,3,0.5714285714285714,0.9925638422867562,0.9925638422867562
No,1.238095,0.130435,0.8556011236605569,0,0,3,0.4,0.8556011236605569,0.8556011236605569
Yes,1.200000,0.086957,0.9772888724297002,0,0,5,0.2857142857142857,0.9772888724297002,0.9772888724297002
Yes,0.947368,0.050000,0.9747558938871896,0,0,0,1.0,0.9747558938871896,0.9747558938871896
No,0.769231,0.250000,0.9952660747736964,0,0,1,0.8,0.9952660747736964,0.9952660747736964
Yes,0.875000,0.125000,0.9515056292810564,0,0,0,1.0,0.9515056292810564,0.9515056292810564
Yes,1.357143,0.428571,0.9282464492105093,0,0,4,0.3333333333333333,0.9282464492105093,0.9282464492105093
No,1.111111,0.166667,0.9214441598681714,0,0,3,0.5,0.9214441598681714,0.9214441598681714
Yes,1.307692,0.307692,0.8759850778777489,0,0,0,1.0,0.8759850778777489,0.8759850778777489
No,0.958333,0.038462,0.8706092628299966,0,0,3,0.25,0.8706092628299966,0.8706092628299966
Yes,1.000000,0.000000,0.9944620182761981,0,0,1,0.5,0.9944620182761981,0.9944620182761981
No,1.055556,0.052632,0.8470700061017471,0,0,3,0.25,0.8470700061017471,0.8470700061017471
Yes,0.923077,0.142857,0.9947531419860021,0,0,3,0.25,0.9947531419860021,0.9947531419860021
Yes,1.043478,0.000000,0.9002925132781259,0,0,3,0.5,0.9002925132781259,0.9002925132781259
Yes,1.105263,0.095238,0.9849893834457221,0,0,1,0.0,0.9849893834457221,0.9849893834457221
Yes,1.500000,0.363636,0.9870093523406376,0,0,0,1.0,0.9870093523406376,0.9870093523406376
Yes,0.833333,0.166667,0.8862482991831454,0,0,1,0.0,0.8862482991831454,0.8862482991831454
No,0.650000,0.333333,0.9426209615653421,0,0,2,0.3333333333333333,0.9426209615653421,0.9426209615653421
No,1.277778,0.263158,0.930222319085994,0,0,3,0.25,0.930222319085994,0.930222319085994
Yes,0.888889,0.055556,0.9244934572876121,0,0,2,0.6,0.9244934572876121,0.9244934572876121
Yes,0.958333,0.041667,0.9787543516382072,0,0,1,0.6666666666666666,0.9787543516382072,0.9787543516382072
Yes,0.888889,0.200000,0.9191592775583443,0,0,1,0.5,0.9191592775583443,0.9191592775583443
No,0.833333,0.230769,0.9226084958610765,0,0,2,0.3333333333333333,0.9226084958610765,0.9226084958610765
Yes,0.962963,0.000000,0.9744904683360937,0,0,1,0.8333333333333334,0.9744904683360937,0.9744904683360937
Yes,0.952381,0.000000,0.974316153246832,0,0,0,1.0,0.974316153246832,0.974316153246832
Yes,1.333333,0.266667,0.9573391242770898,0,0,1,0.5,0.9573391242770898,0.9573391242770898
Yes,0.888889,0.111111,0.9980682061997569,0,0,0,1.0,0.9980682061997569,0.9980682061997569
No,1.000000,0.034483,0.8912028316929125,0,0,4,0.2,0.8912028316929125,0.8912028316929125
Yes,1.043478,0.125000,0.9751244947101788,1,1,6,0.0,0.9751244947101788,0.9751244947101788
