quality,unique_words,length_ratio,sim_0,negations,neg_parity,unusuals_0,unusual_ratio_0,sim_1,unusuals_1,unusual_ratio_1,sim_2,unusuals_2,unusual_ratio_2,sim_3,unusuals_3,unusual_ratio_3,sim_4,unusuals_4,unusual_ratio_4,max_sim,min_sim,text
No,0.875,0,0.875186776,0,0,3,0,0.822088913,6,0,0.919018158,3,0.25,0.967864705,3,0.25,0.797667233,3,0.25,0.967864705,0.797667233,3518
No,1.357143,0.357143,0.909349075,0,0,1,0.8,0.832300684,3,0.75,0.956237189,1,0.8,0.973634032,1,0.8,0.903435171,1,0.8,0.973634032,0.832300684,3519
Yes,0.928571,0.133333,0.892236776,0,0,1,0,0.769255927,2,0.6,0.877487528,1,0,0.83292253,1,0,0.956625741,1,0,0.956625741,0.769255927,3520
Yes,1.333333,0.35,0.873527707,1,1,1,0,0.758980878,2,0.333333333,0.851489144,7,0,0.934272563,7,0,0.924200584,7,0,0.934272563,0.758980878,3521
Yes,1.222222,0.333333,0.79072916,0,0,0,1,0.772341769,0,1,0.962437803,0,1,0.956095446,0,1,0.864118049,0,1,0.962437803,0.772341769,3522
Yes,0.888889,0,0.936227839,0,0,1,0,0.878331397,1,0.666666667,0.950203807,1,0,0.860943301,1,0,0.968857862,1,0,0.968857862,0.860943301,3523
Yes,1.043478,0.04,0.936555062,0,0,1,0,0.886466505,1,0.5,0.961857137,1,0.75,0.956881212,1,0.75,0.903242606,1,0.75,0.961857137,0.886466505,3524
Yes,0.695652,0.26087,0.79247935,0,0,1,0,0.696581631,6,0.25,0.724882157,2,0,0.890653939,2,0,0.871006952,2,0,0.890653939,0.696581631,3525
No,0.75,0.294118,0.860918663,0,0,7,0,0.787995331,10,0,0.859057412,7,0,0.949225614,7,0,0.976328714,7,0,0.976328714,0.787995331,3526
No,1.4375,0.5,0.825364306,0,0,0,1,0.767404435,0,1,0.803922015,2,0.6,0.965143453,2,0.6,0.98119278,2,0.6,0.98119278,0.767404435,3527
Yes,0.913043,0.115385,0.900092048,0,0,0,1,0.854652331,0,1,0.993083428,4,0.333333333,0.947254184,4,0.333333333,0.967467262,4,0.333333333,0.993083428,0.854652331,3528
No,1.222222,0.222222,0.839340666,1,1,3,0,0.735183451,4,0,0.857100608,4,0,0.911410849,4,0,0.91051753,4,0,0.911410849,0.735183451,3529
Yes,0.916667,0,0.842609271,0,0,6,0.142857143,0.693954752,6,0.25,0.859421115,9,0.1,0.967277801,9,0.1,0.957154204,9,0.1,0.967277801,0.693954752,3530
No,0.777778,0.25,0.816958649,0,0,0,1,0.738441431,0,1,0.762713078,1,0.5,0.895274484,1,0.5,0.461199462,1,0.5,0.895274484,0.461199462,3531
No,0.923077,0.103448,0.932493712,0,0,0,1,0.859870279,0,1,0.947124482,2,0.333333333,0.943699071,2,0.333333333,0.930900579,2,0.333333333,0.947124482,0.859870279,3532
No,1,0,0.8275066,0,0,8,0.2,0.721320094,9,0.181818182,0.71830776,8,0.2,0.949190114,8,0.2,0.965580262,8,0.2,0.965580262,0.71830776,3533
Yes,1,0,0.999974792,0,0,0,1,0.996130601,0,1,0.966037802,0,1,1,0,1,0.992322042,0,1,1,0.966037802,3534
Yes,1.210526,0.25,0.926350706,0,0,0,1,0.831959746,1,0.5,0.993026672,1,0,0.962074224,1,0,0.883984558,1,0,0.993026672,0.831959746,3535
No,0.944444,0.055556,0.830308663,0,0,2,0.5,0.659272143,3,0.5,0.75382455,3,0.4,0.903145057,3,0.4,0.881981685,3,0.4,0.903145057,0.659272143,3536
Yes,1.125,0.125,0.932442129,0,0,0,1,0.875098522,1,0,0.883270464,0,1,0.99674194,0,1,0.989158925,0,1,0.99674194,0.875098522,3537
Yes,0.954545,0.074074,0.969758324,0,0,0,1,0.863024685,1,0.5,0.999824721,0,1,0.994788578,0,1,0.854925383,0,1,0.999824721,0.854925383,3538
No,0.941176,0.058824,0.895326828,0,0,10,0,0.792430205,13,0,0.963202275,11,0,0.97524484,11,0,0.966525812,11,0,0.97524484,0.792430205,3539
Yes,1.333333,0.461538,0.919662493,0,0,1,0,0.790067746,4,0,0.996884716,1,0.5,0.978652464,1,0.5,0.868631719,1,0.5,0.996884716,0.790067746,3540
Yes,1.133333,0.133333,0.982006616,0,0,0,1,0.979589642,0,1,1,0,1,1,0,1,1,0,1,1,0.979589642,3541
No,1.5,0.5,0.670530197,1,1,1,0,0.653627622,4,0.333333333,0.691055203,1,0,0.837316797,1,0,0.915084236,1,0,0.915084236,0.653627622,3542
Yes,1,0,0.932539336,0,0,0,1,0.778832798,2,0.6,0.933859324,0,1,0.969243636,0,1,0.992125613,0,1,0.992125613,0.778832798,3543
Yes,1.333333,0.375,0.957735895,0,0,0,1,0.890587994,3,0.769230769,0.949703261,0,1,0.962387003,0,1,0.935177603,0,1,0.962387003,0.890587994,3544
No,1.214286,0.2,0.888174497,0,0,0,1,0.809412815,1,0,0.969972369,3,0.5,0.957535677,3,0.5,0.985516513,3,0.5,0.985516513,0.809412815,3545
Yes,1.083333,0.25,0.881251367,0,0,1,0,0.803439324,2,0.6,0.835380207,1,0,0.702967822,1,0,0.917503496,1,0,0.917503496,0.702967822,3546
Yes,0.823529,0.222222,0.9070746,0,0,0,1,0.768157027,0,1,0.952329122,0,1,0.756669394,0,1,0.955573616,0,1,0.955573616,0.756669394,3547
No,1,0.043478,0.920021781,0,0,9,0.1,0.814459509,10,0.166666667,0.998797363,9,0.1,0.995278504,9,0.1,0.930061967,9,0.1,0.998797363,0.814459509,3548
Yes,0.88,0.142857,0.974451765,1,1,0,1,0.912728967,1,0.5,0.96954835,0,1,0.963773838,0,1,0.933747525,0,1,0.974451765,0.912728967,3549
No,1.071429,0.071429,0.817310117,1,1,8,0,0.697136957,9,0,0.862443609,8,0.111111111,0.997413211,8,0.111111111,0.970650866,8,0.111111111,0.997413211,0.697136957,3550
Yes,0.818182,0.217391,0.94494315,0,0,0,1,0.927273636,0,1,0.930726022,1,0.5,0.984791512,1,0.5,0.984542149,1,0.5,0.984791512,0.927273636,3551
Yes,1.333333,0.333333,0.947241885,0,0,0,1,0.85346609,0,1,0.97348293,1,0,0.940918269,1,0,0.894906216,1,0,0.97348293,0.85346609,3552
No,1.416667,0.461538,0.873149782,1,1,0,1,0.871242158,0,1,0.997162737,1,0.666666667,0.988385791,1,0.666666667,0.990345419,1,0.666666667,0.997162737,0.871242158,3553
Yes,0.909091,0.090909,0.635027557,0,0,0,1,0.605909745,0,1,0.771840336,5,0,0.832232016,5,0,0.740553072,5,0,0.832232016,0.605909745,3554
Yes,1.117647,0.210526,0.858914517,0,0,2,0,0.77367313,3,0.25,0.819567891,3,0,0.958827529,3,0,0.911294492,3,0,0.958827529,0.77367313,3555
Yes,0.722222,0.277778,0.83898091,0,0,0,1,0.727279509,0,1,0.965138349,2,0,0.908513676,2,0,0.917791751,2,0,0.965138349,0.727279509,3556
Yes,1.1,0.1,0.941182396,1,1,0,1,0.907147933,2,0,0.932921803,1,0,0.934233772,1,0,0.903786225,1,0,0.941182396,0.903786225,3557
No,1.125,0.25,0.880505917,1,1,0,1,0.8451565,0,1,0.892246225,3,0,0.931624324,3,0,0.943628102,3,0,0.943628102,0.8451565,3558
Yes,1,0,0.899590562,0,0,3,0,0.743941954,3,0,0.852491022,6,0.142857143,0.916982705,6,0.142857143,0.913754392,6,0.142857143,0.916982705,0.743941954,3559
No,0.842105,0.190476,0.889809659,0,0,8,0,0.740150496,11,0,0.841096123,8,0,0.949325155,8,0,0.949922002,8,0,0.949922002,0.740150496,3560
Yes,0.818182,0.181818,0.766406781,0,0,0,1,0.698357009,2,0,0.867857486,3,0.25,0.948524212,3,0.25,0.978548253,3,0.25,0.978548253,0.698357009,3561
Yes,0.8,0.2,0.744559188,1,1,1,0,0.766532592,1,0,0.671953578,1,0,0.623252588,1,0,0.777979812,1,0,0.777979812,0.623252588,3562
No,1,0,0.800202593,0,0,3,0,0.673145072,7,0,0.718748677,3,0,0.932531631,3,0,0.839067061,3,0,0.932531631,0.673145072,3563
Yes,1.333333,0.363636,0.913834202,0,0,0,1,0.736884962,6,0.25,0.858848313,2,0,0.893479645,2,0,0.899134365,2,0,0.913834202,0.736884962,3564
Yes,1.181818,0.173913,0.976994556,0,0,0,1,0.914803362,2,0.5,0.907428817,2,0,0.967938845,2,0,0.964508685,2,0,0.976994556,0.907428817,3565
No,1.294118,0.294118,0.908927492,0,0,2,0.5,0.850541525,2,0.5,0.909343202,4,0.333333333,0.975543486,4,0.333333333,0.972923219,4,0.333333333,0.975543486,0.850541525,3566
Yes,1.538462,0.4,0.855173046,0,0,1,0.5,0.78690228,4,0.428571429,0.939125303,3,0.5,0.981986219,3,0.5,0.972270608,3,0.5,0.981986219,0.78690228,3567
No,1.357143,0.357143,0.742645572,0,0,2,0.333333333,0.744020548,5,0.5,0.860065324,4,0.2,0.860140827,4,0.2,0.863722032,4,0.2,0.863722032,0.742645572,3568
Yes,0.96,0,0.956441638,0,0,0,1,0.918068031,1,0.888888889,0.949429764,0,1,0.999592308,0,1,0.99999988,0,1,0.99999988,0.918068031,3569
Yes,0.857143,0.142857,0.847781766,0,0,0,1,0.698411074,1,0.8,0.825444843,1,0,0.857619501,1,0,0.883958449,1,0,0.883958449,0.698411074,3570
Yes,1.125,0.058824,0.945700994,0,0,0,1,0.823087371,0,1,0.78571859,1,0.666666667,0.975694268,1,0.666666667,0.98216477,1,0.666666667,0.98216477,0.78571859,3571
Yes,1.055556,0.095238,0.92280184,0,0,0,1,0.900177807,0,1,0.998699876,2,0.6,0.992761324,2,0.6,0.992913928,2,0.6,0.998699876,0.900177807,3572
No,1.230769,0.307692,0.803240337,0,0,1,0,0.655360563,3,0.25,0.929504827,4,0,0.854440762,4,0,0.873053172,4,0,0.929504827,0.655360563,3573
Yes,0.952381,0.047619,0.911280356,0,0,3,0.5,0.878124181,4,0.6,0.998394818,3,0.571428571,0.989789095,3,0.571428571,0.975181242,3,0.571428571,0.998394818,0.878124181,3574
No,1.238095,0.130435,0.842329243,0,0,2,0.5,0.758474087,8,0.272727273,0.800135166,3,0.4,0.910863848,3,0.4,0.889085005,3,0.4,0.910863848,0.758474087,3575
Yes,1.2,0.086957,0.958836963,0,0,2,0.5,0.886342288,3,0.7,0.965933688,5,0.285714286,0.962638755,5,0.285714286,0.973017922,5,0.285714286,0.973017922,0.886342288,3576
Yes,0.947368,0.05,0.977611605,0,0,0,1,0.943374928,0,1,0.999528292,0,1,0.999743273,0,1,0.986299496,0,1,0.999743273,0.943374928,3577
No,0.769231,0.25,0.959057236,0,0,0,1,0.876845808,2,0.777777778,0.99944956,1,0.8,0.984082968,1,0.8,0.980072647,1,0.8,0.99944956,0.876845808,3578
Yes,0.875,0.125,0.905631171,0,0,0,1,0.922647548,0,1,0.997856179,0,1,0.999671273,0,1,0.991975882,0,1,0.999671273,0.905631171,3579
Yes,1.357143,0.428571,0.943465739,0,0,3,0.25,0.901082986,4,0.333333333,0.969376922,4,0.333333333,0.978822032,4,0.333333333,0.976961167,4,0.333333333,0.978822032,0.901082986,3580
No,1.111111,0.166667,0.923429472,0,0,0,1,0.786826867,3,0.5,0.84995839,3,0.5,0.967226874,3,0.5,0.929000271,3,0.5,0.967226874,0.786826867,3581
Yes,1.307692,0.307692,0.935539231,0,0,0,1,0.774460243,4,0.2,0.878674131,0,1,0.820759836,0,1,0.967685133,0,1,0.967685133,0.774460243,3582
No,0.958333,0.038462,0.915194371,0,0,2,0,0.799572533,3,0,0.818411238,3,0.25,0.962003305,3,0.25,0.965967839,3,0.25,0.965967839,0.799572533,3583
Yes,1,0,0.837580754,0,0,0,1,0.799268519,0,1,0.980233814,1,0.5,0.975461569,1,0.5,0.986578485,1,0.5,0.986578485,0.799268519,3584
No,1.055556,0.052632,0.850894239,0,0,0,1,0.701280646,1,0.75,0.819094694,3,0.25,0.938907536,3,0.25,0.925390993,3,0.25,0.938907536,0.701280646,3585
Yes,0.923077,0.142857,0.978872968,0,0,3,0.25,0.978187057,4,0.5,0.999877027,3,0.25,0.97344695,3,0.25,0.978229279,3,0.25,0.999877027,0.97344695,3586
Yes,1.043478,0,0.859997037,0,0,0,1,0.730030709,3,0.4,0.918828048,3,0.5,0.957072333,3,0.5,0.966553518,3,0.5,0.966553518,0.730030709,3587
Yes,1.105263,0.095238,0.958738349,0,0,0,1,0.941832979,0,1,0.950703231,1,0,0.958510039,1,0,0.948449325,1,0,0.958738349,0.941832979,3588
Yes,1.5,0.363636,0.885970859,0,0,0,1,0.79357255,1,0.75,0.781604264,0,1,0.984362152,0,1,0.981541236,0,1,0.984362152,0.781604264,3589
Yes,0.833333,0.166667,0.836298423,0,0,1,0,0.749322126,2,0,0.990560116,1,0,0.927615649,1,0,0.900566722,1,0,0.990560116,0.749322126,3590
No,0.65,0.333333,0.904060803,0,0,1,0.5,0.829374974,1,0.5,0.915778377,2,0.333333333,0.949922495,2,0.333333333,0.951530865,2,0.333333333,0.951530865,0.829374974,3591
No,1.277778,0.263158,0.930798621,0,0,0,1,0.781841545,0,1,0.874445261,3,0.25,0.976139832,3,0.25,0.953689677,3,0.25,0.976139832,0.781841545,3592
Yes,0.888889,0.055556,0.903575607,0,0,0,1,0.754931732,1,0.75,0.90071641,2,0.6,0.971511504,2,0.6,0.968860015,2,0.6,0.971511504,0.754931732,3593
Yes,0.958333,0.041667,0.993139331,0,0,1,0,0.900397264,3,0.5,0.951732388,1,0.666666667,0.985064045,1,0.666666667,0.92076373,1,0.666666667,0.993139331,0.900397264,3594
Yes,0.888889,0.2,0.974557825,0,0,1,0.5,0.939516357,1,0.666666667,0.976461621,1,0.5,0.886574132,1,0.5,0.90542548,1,0.5,0.976461621,0.886574132,3595
No,0.833333,0.230769,0.800378754,0,0,0,1,0.706294824,0,1,0.738006299,2,0.333333333,0.95111424,2,0.333333333,0.957463537,2,0.333333333,0.957463537,0.706294824,3596
Yes,0.962963,0,0.931619756,0,0,0,1,0.905638132,0,1,0.9337751,1,0.833333333,0.985645558,1,0.833333333,0.978957785,1,0.833333333,0.985645558,0.905638132,3597
Yes,0.952381,0,0.955909159,0,0,0,1,0.904565398,1,0.75,0.896962566,0,1,0.998009502,0,1,0.917537777,0,1,0.998009502,0.896962566,3598
Yes,1.333333,0.266667,0.952343145,0,0,1,0,0.842444679,2,0.333333333,0.806671422,1,0.5,0.968512933,1,0.5,0.950531504,1,0.5,0.968512933,0.806671422,3599
Yes,0.888889,0.111111,0.985603069,0,0,0,1,0.977199426,0,1,0.999992959,0,1,0.983478159,0,1,0.99001997,0,1,0.999992959,0.977199426,3600
No,1,0.034483,0.946222155,0,0,3,0.25,0.844651961,6,0.25,0.944218369,4,0.2,0.942427773,4,0.2,0.860598029,4,0.2,0.946222155,0.844651961,3601
Yes,1.043478,0.125,0.875427483,1,1,4,0,0.865069552,4,0.333333333,0.971295726,6,0,0.892901159,6,0,0.919050494,6,0,0.971295726,0.865069552,3602
Yes,1.086957,0.125,0.96709985,0,0,0,1,0.956308223,0,1,0.999374159,1,0.857142857,0.995665739,1,0.857142857,0.995903175,1,0.857142857,0.999374159,0.956308223,3603
No,1.263158,0.315789,0.930247442,1,1,1,0.666666667,0.815821497,3,0.666666667,0.912505735,2,0.5,0.960948385,2,0.5,0.927528177,2,0.5,0.960948385,0.815821497,3604
No,1.3125,0.375,0.912950981,1,1,1,0,0.860942605,2,0,0.902942666,2,0.333333333,0.914414849,2,0.333333333,0.918119973,2,0.333333333,0.918119973,0.860942605,3605
No,0.888889,0.055556,0.878848719,0,0,3,0.25,0.776942832,4,0.333333333,0.998108914,3,0.25,0.962077638,3,0.25,0.964354085,3,0.25,0.998108914,0.776942832,3606
Yes,1.25,0.230769,0.889028647,0,0,0,1,0.734895737,2,0.5,0.903937808,2,0,0.948979679,2,0,0.954489068,2,0,0.954489068,0.734895737,3607
Yes,1,0.052632,0.938607756,0,0,1,0.75,0.873083166,2,0.6,0.887574677,2,0.714285714,0.985244173,2,0.714285714,0.984977472,2,0.714285714,0.985244173,0.873083166,3608
Yes,0.875,0.117647,0.877676467,0,0,2,0,0.809925847,3,0,0.963156095,2,0,0.773393944,2,0,0.759852772,2,0,0.963156095,0.759852772,3609
No,0.909091,0.166667,0.808907552,0,0,2,0,0.678879362,5,0.166666667,0.593260148,2,0,0.86566838,2,0,0.875164053,2,0,0.875164053,0.593260148,3610
Yes,1.166667,0.15,0.929188942,0,0,0,1,0.81731874,1,0.666666667,0.950929092,1,0.8,0.948152624,1,0.8,0.948435366,1,0.8,0.950929092,0.81731874,3611
Yes,1.235294,0.294118,0.868839824,0,0,4,0,0.743213002,6,0,0.864133004,5,0,0.962893761,5,0,0.968609468,5,0,0.968609468,0.743213002,3612
Yes,0.869565,0.130435,0.951495512,0,0,1,0.5,0.805986816,2,0.75,0.921593418,2,0.333333333,0.941460799,2,0.333333333,0.958502788,2,0.333333333,0.958502788,0.805986816,3613
Yes,0.75,0.269231,0.94866392,0,0,0,1,0.831539056,2,0.5,0.919809857,1,0.5,0.830114309,1,0.5,0.892648328,1,0.5,0.94866392,0.830114309,3614
Yes,1,0.055556,0.909872665,1,1,1,0,0.830946455,1,0,0.928247283,4,0.2,0.971758511,4,0.2,0.965767215,4,0.2,0.971758511,0.830946455,3615
No,0.8,0.25,0.961704742,0,0,0,1,0.882653153,0,1,0.997615349,1,0,0.878373245,1,0,0.942768223,1,0,0.997615349,0.878373245,3616
No,1.375,0.375,0.855627772,0,0,0,1,0.705446838,1,0.5,0.801971073,3,0,0.958146246,3,0,0.895551554,3,0,0.958146246,0.705446838,3617
Yes,1.222222,0.333333,0.947895215,0,0,1,0.75,0.853487375,3,0.625,0.896273307,1,0.75,0.986195697,1,0.75,0.986195697,1,0.75,0.986195697,0.853487375,3618
Yes,0.846154,0.071429,0.931149391,0,0,0,1,0.924342685,1,0.833333333,0.998437356,0,1,0.999810195,0,1,0.998854382,0,1,0.999810195,0.924342685,3619
No,1.176471,0.176471,0.815672178,0,0,3,0.25,0.760451801,6,0.5,0.852564521,3,0.4,0.915372769,3,0.4,0.896272273,3,0.4,0.915372769,0.760451801,3620
Yes,0.882353,0.117647,0.842389624,0,0,2,0,0.747333536,3,0,0.987212514,3,0,0.822197853,3,0,0.847718625,3,0,0.987212514,0.747333536,3621
Yes,0.782609,0.2,0.916001904,0,0,0,1,0.890812261,0,1,0.974447046,0,1,0.997506765,0,1,0.992799609,0,1,0.997506765,0.890812261,3622
Yes,1.428571,0.428571,0.732833419,0,0,1,0.5,0.699146116,2,0.5,0.770296359,5,0.166666667,0.936303272,5,0.166666667,0.951420894,5,0.166666667,0.951420894,0.699146116,3623
Yes,0.736842,0.3,0.897804119,0,0,2,0,0.829337362,2,0.5,0.903818741,2,0.333333333,0.958649364,2,0.333333333,0.904260136,2,0.333333333,0.958649364,0.829337362,3624
Yes,0.923077,0.076923,0.958234705,0,0,1,0.5,0.86589846,5,0.166666667,0.88423765,1,0.666666667,0.956970632,1,0.666666667,0.892693825,1,0.666666667,0.958234705,0.86589846,3625
No,0.76,0.24,0.937767416,0,0,0,1,0.861479934,1,0.888888889,0.966895945,3,0.4,0.932886006,3,0.4,0.969232033,3,0.4,0.969232033,0.861479934,3626
No,1.307692,0.285714,0.91730789,0,0,1,0.666666667,0.763618633,2,0.5,0.89242808,3,0.4,0.950342583,3,0.4,0.950856491,3,0.4,0.950856491,0.763618633,3627
Yes,1.266667,0.266667,0.97021883,0,0,1,0.666666667,0.900093839,2,0.777777778,0.946916635,1,0.666666667,0.963038969,1,0.666666667,0.903995463,1,0.666666667,0.97021883,0.900093839,3628
No,1.333333,0.416667,0.843381586,0,0,0,1,0.777360376,0,1,0.838530606,2,0.333333333,0.972079047,2,0.333333333,0.948839572,2,0.333333333,0.972079047,0.777360376,3629
No,1.375,0.4375,0.877215308,1,1,1,0,0.816875752,4,0,0.893634968,5,0,0.9338873,5,0,0.935431628,5,0,0.935431628,0.816875752,3630
Yes,0.772727,0.26087,0.87895443,0,0,3,0,0.849641924,3,0.25,0.975838586,3,0,0.610770318,3,0,0.683425352,3,0,0.975838586,0.610770318,3631
Yes,0.772727,0.217391,0.939757406,0,0,4,0,0.782073969,5,0.166666667,0.971039309,4,0,0.946293442,4,0,0.957827846,4,0,0.971039309,0.782073969,3632
No,0.933333,0.066667,0.866455586,0,0,9,0.1,0.739236237,14,0.125,0.78765262,10,0.090909091,0.967327099,10,0.090909091,0.977662676,10,0.090909091,0.977662676,0.739236237,3633
No,1,0.090909,0.872160586,0,0,4,0.2,0.816453874,9,0.307692308,0.824198524,5,0.166666667,0.980930767,5,0.166666667,0.957408697,5,0.166666667,0.980930767,0.816453874,3634
Yes,1.2,0.25,0.980417692,0,0,0,1,0.972309027,1,0.8,0.999685079,1,0.75,0.989812714,1,0.75,0.992410896,1,0.75,0.999685079,0.972309027,3635
No,1.1,0.095238,0.936325159,0,0,0,1,0.82823526,0,1,0.959770385,2,0.333333333,0.958630988,2,0.333333333,0.840764843,2,0.333333333,0.959770385,0.82823526,3636
Yes,1.15,0.142857,0.916485587,0,0,2,0,0.853578993,3,0.25,0.972007748,2,0,0.851364484,2,0,0.906419355,2,0,0.972007748,0.851364484,3637
Yes,1,0,0.96827116,0,0,0,1,0.901601253,0,1,0.98193542,1,0.5,0.983040918,1,0.5,0.98290403,1,0.5,0.983040918,0.901601253,3638
Yes,1.058824,0.111111,0.83030648,0,0,0,1,0.748149831,1,0,0.993124735,3,0.571428571,0.967015574,3,0.571428571,0.954844775,3,0.571428571,0.993124735,0.748149831,3639
Yes,1.136364,0.227273,0.980745513,0,0,0,1,0.963980873,0,1,0.972695672,0,1,0.99981597,0,1,0.988797224,0,1,0.99981597,0.963980873,3640
No,0.785714,0.214286,0.838119068,0,0,1,0,0.600517415,1,0.5,0.772959062,3,0,0.874435802,3,0,0.915668602,3,0,0.915668602,0.600517415,3641
No,1.222222,0.222222,0.666610838,0,0,4,0,0.670695496,4,0.2,0.571887905,5,0,0.481768231,5,0,0.35265436,5,0,0.670695496,0.35265436,3642
Yes,1.047619,0,0.986352048,0,0,0,1,0.943532147,0,1,0.976408844,0,1,0.999697608,0,1,1,0,1,1,0.943532147,3643
No,1.3125,0.222222,0.967238358,0,0,0,1,0.83993617,0,1,0.937205413,2,0,0.936105342,2,0,0.951182444,2,0,0.967238358,0.83993617,3644
Yes,1.235294,0.210526,0.911160027,0,0,0,1,0.807568893,3,0.5,0.983033202,0,1,0.984558756,0,1,0.943131903,0,1,0.984558756,0.807568893,3645
Yes,1.466667,0.411765,0.877128901,0,0,2,0,0.724916306,6,0.142857143,0.903942999,2,0,0.697822864,2,0,0.763873145,2,0,0.903942999,0.697822864,3646
Yes,1.083333,0.083333,0.927609817,0,0,2,0,0.879116242,2,0.5,0.995997797,3,0.4,0.941884067,3,0.4,0.830621319,3,0.4,0.995997797,0.830621319,3647
Yes,1.222222,0.277778,0.927049753,0,0,1,0.5,0.819989872,1,0.666666667,0.866823807,3,0.25,0.883145268,3,0.25,0.916858983,3,0.25,0.927049753,0.819989872,3648
Yes,0.884615,0.137931,0.960423505,0,0,0,1,0.901727824,3,0.75,0.969772147,0,1,0.996689658,0,1,0.992410827,0,1,0.996689658,0.901727824,3649
Yes,0.888889,0.157895,0.959297913,0,0,0,1,0.878477353,0,1,0.959784454,1,0.75,0.970791072,1,0.75,0.935519008,1,0.75,0.970791072,0.878477353,3650
Yes,1,0.068966,0.9902235,0,0,0,1,0.951579706,0,1,0.967026272,0,1,0.998444281,0,1,0.987076199,0,1,0.998444281,0.951579706,3651
Yes,1,0.047619,0.917981917,0,0,0,1,0.800326126,1,0.75,0.977914178,2,0.333333333,0.915462125,2,0.333333333,0.966822168,2,0.333333333,0.977914178,0.800326126,3652
Yes,1.105263,0.105263,0.949802123,0,0,1,0.5,0.879958945,1,0.666666667,0.795147,5,0.285714286,0.963856976,5,0.285714286,0.971096685,5,0.285714286,0.971096685,0.795147,3653
Yes,1.333333,0.333333,0.704207556,0,0,3,0,0.625574012,3,0,0.77692268,4,0,0.918353891,4,0,0.865940834,4,0,0.918353891,0.625574012,3654
No,1.5,0.5,0.910767593,0,0,0,1,0.703037017,2,0.666666667,0.735254196,0,1,0.99710056,0,1,0.989163864,0,1,0.99710056,0.703037017,3655
Yes,0.952381,0,0.938169043,0,0,0,1,0.874841061,1,0.75,0.972235041,0,1,0.991473213,0,1,0.978826329,0,1,0.991473213,0.874841061,3656
Yes,0.928571,0.071429,0.785174892,0,0,3,0,0.819456139,3,0.25,0.966788393,3,0,0.936158995,3,0,0.958588473,3,0,0.966788393,0.785174892,3657
Yes,1.05,0.1,0.910349578,0,0,4,0,0.860077365,11,0.153846154,0.971055243,4,0.333333333,0.960807584,4,0.333333333,0.964450392,4,0.333333333,0.971055243,0.860077365,3658
Yes,0.954545,0.045455,0.899274282,0,0,1,0.5,0.898365374,1,0.8,0.998011279,3,0.4,0.988054445,3,0.4,0.994536383,3,0.4,0.998011279,0.898365374,3659
Yes,1,0,0.866814261,0,0,0,1,0.679835832,2,0.333333333,0.967060396,0,1,0.967140106,0,1,0.48086022,0,1,0.967140106,0.48086022,3660
No,0.888889,0.1,0.914548366,0,0,2,0.333333333,0.816268198,9,0.4,0.795697809,3,0.25,0.924742084,3,0.25,0.894266416,3,0.25,0.924742084,0.795697809,3661
Yes,1.05,0.142857,0.992839642,0,0,0,1,0.967655094,0,1,0.970776156,0,1,0.995014683,0,1,0.973595668,0,1,0.995014683,0.967655094,3662
No,1.111111,0.111111,0.827758894,0,0,1,0,0.718192684,2,0.5,0.658890499,2,0,0.714273356,2,0,0.72540979,2,0,0.827758894,0.658890499,3663
No,1.368421,0.3,0.917903936,0,0,0,1,0.861398248,0,1,0.83934572,0,1,0.998304716,0,1,0.998809985,0,1,0.998809985,0.83934572,3664
Yes,0.961538,0.035714,0.95636064,0,0,1,0.5,0.852045388,8,0.272727273,0.892971085,1,0.666666667,0.985868428,1,0.666666667,0.991026073,1,0.666666667,0.991026073,0.852045388,3665
Yes,1.066667,0,0.773664505,0,0,2,0.333333333,0.668888796,2,0.333333333,0.678943714,4,0.2,0.911308456,4,0.2,0.927331622,4,0.2,0.927331622,0.668888796,3666
No,0.818182,0.181818,0.738658217,0,0,0,1,0.710752856,1,0.75,0.784684323,2,0.333333333,0.947351193,2,0.333333333,0.922210259,2,0.333333333,0.947351193,0.710752856,3667
Yes,0.925926,0.037037,0.967248695,0,0,1,0,0.931141207,3,0.4,0.998724298,2,0.6,0.955908656,2,0.6,0.977449614,2,0.6,0.998724298,0.931141207,3668
Yes,0.954545,0.086957,0.962184131,0,0,1,0.8,0.892424376,3,0.625,0.950113567,0,1,0.992694318,0,1,0.99914695,0,1,0.99914695,0.892424376,3669
Yes,0.958333,0,0.962276605,0,0,0,1,0.934927364,0,1,0.962107797,1,0.857142857,0.970344733,1,0.857142857,0.984189293,1,0.857142857,0.984189293,0.934927364,3670
Yes,0.785714,0.2,0.965083027,0,0,0,1,0.9546065,0,1,0.999894795,0,1,0.999995798,0,1,0.989166635,0,1,0.999995798,0.9546065,3671
No,0.7,0.3,0.895594025,0,0,1,0,0.697024006,5,0.166666667,0.84974229,2,0,0.936770349,2,0,0.93594663,2,0,0.936770349,0.697024006,3672
Yes,1.090909,0.086957,0.925319077,0,0,0,1,0.813291849,1,0,0.984334867,3,0.25,0.978598249,3,0.25,0.942020302,3,0.25,0.984334867,0.813291849,3673
Yes,1.066667,0.066667,0.921364868,0,0,0,1,0.858594809,0,1,0.704080575,3,0.5,0.987031939,3,0.5,0.98701909,3,0.5,0.987031939,0.704080575,3674
Yes,0.9375,0.058824,0.875048841,0,0,0,1,0.874118923,2,0.666666667,0.865166328,0,1,0.999314533,0,1,0.991891086,0,1,0.999314533,0.865166328,3675
